created_at,model,author,downloads,likes,tags
2026-09-24T15:20:03Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-ri-d1b6209dc4-step07of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:20:05Z,midudev/text2emoji-tiny,midudev,0,0,transformers.js; onnx; t5; text2text-generation; emoji; en; dataset:KomeijiForce/Text2Emoji; license:mit; region:us
2026-09-24T15:20:11Z,midudev/firefox-translations,midudev,0,0,bergamot; translation; marian; firefox-translations; wasm; license:mpl-2.0; region:us
2026-09-24T15:20:12Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-ri-d1b6209dc4-step08of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:20:21Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-ri-d1b6209dc4-step09of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:20:24Z,hlmnrkmn737/convertible_pos_startToA_finetuned_act,hlmnrkmn737,0,0,lerobot; safetensors; robotics; act; dataset:hlmnrkmn737/convertible_pos_startToA_fineTuned_20260924_recomputed_stats; arxiv:2304.13705; license:apache-2.0; region:us
2026-09-24T15:20:28Z,Savage-Fury69/a2c-PandaReachDense-v3,Savage-Fury69,0,0,stable-baselines3; PandaReachDense-v3; deep-reinforcement-learning; reinforcement-learning; model-index; region:us
2026-09-24T15:20:59Z,hoskasii/tast,hoskasii,0,0,safetensors; laxn-tts; custom_code; region:us
2026-09-24T15:21:02Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-rf-d53f456a76-step01of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:21:04Z,aljosadro/bev-ens1,aljosadro,0,0,onnx; object-detection; bittensor; subnet44; license:agpl-3.0; region:us
2026-09-24T15:21:11Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-rf-d53f456a76-step02of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:21:20Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-rf-d53f456a76-step03of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:21:29Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-rf-d53f456a76-step04of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:21:38Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-rf-d53f456a76-step05of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:21:49Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-rf-d53f456a76-step06of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:21:51Z,adfefsdad/MyAwesomeModel-TestRepo,adfefsdad,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-24T15:21:56Z,firzahdzm/tourn-cc4550ab-instructtext-super-u2,firzahdzm,0,0,safetensors; lfm2; region:us
2026-09-24T15:21:58Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-rf-d53f456a76-step07of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:22:08Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-rf-d53f456a76-step08of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
2026-09-24T15:22:20Z,darturi/lmc-llama-3-1-8b-instruct-rf-to-llama-3-1-8b-instruct-rf-d53f456a76-step09of10,darturi,0,0,peft; safetensors; base_model:unsloth/Llama-3.1-8B-Instruct; base_model:adapter:unsloth/Llama-3.1-8B-Instruct; region:us
