created_at,model,author,downloads,likes,tags
2026-09-25T04:20:54Z,leoliu49/smolvla-pick-static-notactile-s1,leoliu49,0,0,lerobot; safetensors; robotics; smolvla; dataset:leoliu49/pick_static_object_notactile; arxiv:2506.01844; base_model:lerobot/smolvla_base; base_model:finetune:lerobot/smolvla_base; license:apache-2.0…
2026-09-25T04:20:55Z,Juanum/RAVE,Juanum,0,0,region:us
2026-09-25T04:21:51Z,vadimyakob/chrono-2022-midstep-2,vadimyakob,0,0,safetensors; sn38-nanochrono; region:us
2026-09-25T04:22:51Z,leoliu49/smolvla-pick-static-tactile-s1,leoliu49,0,0,lerobot; safetensors; robotics; smolvla; dataset:leoliu49/pick_static_object; arxiv:2506.01844; base_model:lerobot/smolvla_base; base_model:finetune:lerobot/smolvla_base; license:apache-2.0; region:us
2026-09-25T04:23:34Z,lfeng03/MyAwesomeModel-TestRepo,lfeng03,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T04:23:37Z,sddddd22/MyAwesomeModel-TestRepo,sddddd22,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T04:23:37Z,RyanYr/asyncrl-math_sc_tis_s40_shuf-gs1360,RyanYr,0,0,region:us
2026-09-25T04:23:39Z,Jordansky/t95-af4138aa-ship,Jordansky,0,0,region:us
2026-09-25T04:25:18Z,mbkhambhalia/deepfake_detector,mbkhambhalia,0,1,license:fair-noncommercial-research-license; region:us
2026-09-25T04:27:40Z,assafvayner/laya-dup,assafvayner,0,0,transformers; safetensors; laya; system-one; calibrated-decisions; rlcd; classification; routing; scoring; guardrails; moderation; reinforcement-learning; commercial-use; text-classification; license…
2026-09-25T04:28:30Z,JonesLin/next-jev-stage1-last-block,JonesLin,0,0,next-jev; workspace-reasoning; cot; base_model:Qwen/Qwen3.5-0.8B; base_model:finetune:Qwen/Qwen3.5-0.8B; region:us
2026-09-25T04:29:14Z,Miracle-2001/verl-agent,Miracle-2001,0,1,region:us
2026-09-25T04:29:42Z,joshycodes/Qwen3-1.7B-valence-setpoint,joshycodes,0,0,peft; safetensors; lora; representation-engineering; model-welfare; valence; research; base_model:Qwen/Qwen3-1.7B; base_model:adapter:Qwen/Qwen3-1.7B; license:apache-2.0; region:us
2026-09-25T04:32:52Z,vvnaren/phi3-coding-adapter-Q8_0-GGUF,vvnaren,0,0,peft; gguf; base_model:adapter:microsoft/Phi-3-mini-128k-instruct; lora; transformers; llama-cpp; gguf-my-lora; text-generation; base_model:MuhammadMaazA/phi3-coding-adapter; base_model:adapter:Muham…
