created_at,model,author,downloads,likes,tags
2026-09-24T23:20:13Z,joshycodes/qwen3.5-9b-const-smoke,joshycodes,0,0,safetensors; qwen3_5_text; synthetic-document-finetuning; self-authored-character; model-welfare; research; not-for-deployment; base_model:Qwen/Qwen3.5-9B; base_model:finetune:Qwen/Qwen3.5-9B; licens…
2026-09-24T23:20:32Z,Maksdev325/co193,Maksdev325,0,0,region:us
2026-09-24T23:20:32Z,Maksdev325/co205,Maksdev325,0,0,region:us
2026-09-24T23:20:34Z,check123432/co192,check123432,0,0,region:us
2026-09-24T23:20:48Z,thantzinphyo/Wav2Vec2-XLS-R-300M-ASR,thantzinphyo,0,0,tensorboard; safetensors; wav2vec2; audio; automatic-speech-recognition; speech; wav2vec2-xls-r; burmese; my; dataset:custom; license:apache-2.0; model-index; region:us
2026-09-24T23:20:52Z,groxaxo/Qwen3.5-4B-Tmux-Pocket-Mini-AutoRound-AWQ-W4A16,groxaxo,0,0,transformers; safetensors; qwen3_5_text; text-generation; qwen3.5; text-only; awq; auto-round; 4-bit; tmux-pocket; conversational; en; base_model:Qwen/Qwen3.5-4B; base_model:quantized:Qwen/Qwen3.5-4B…
2026-09-24T23:20:55Z,sdsffs5/MyAwesomeModel-TestRepo,sdsffs5,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-24T23:21:09Z,Juanum/SCI,Juanum,0,0,region:us
2026-09-24T23:21:18Z,mama-chen/mum02,mama-chen,0,0,region:us
2026-09-24T23:21:27Z,Jordansky/t95-ae65e0ac-ship,Jordansky,0,0,region:us
2026-09-24T23:21:27Z,ApplePiesFromScratch/math-tool,ApplePiesFromScratch,0,0,process-calc; receipt; exact-arithmetic; license:mit; region:us
2026-09-24T23:22:20Z,mradermacher/Qwen3.8-27B-Uncensored-Mythos-Class-Agentic-GGUF,mradermacher,0,0,transformers; gguf; qwen; qwen3.8; abliterated; uncensored; agentic; tool-calling; function-calling; hermes-agent; mythos-class; task-tree; sglang; vllm; fp8; awq; mamba; linear-attention; en; zh; ar…
2026-09-24T23:22:24Z,k3nnyshin/cnn-transformer-retrieval,k3nnyshin,0,0,safetensors; cnn_transformer; pytorch; cnn-transformer; retrieval; license:mit; region:us
2026-09-24T23:22:44Z,mama-chen/mum03,mama-chen,0,0,region:us
2026-09-24T23:22:55Z,vadimyakob/chrono-2022-live-29,vadimyakob,0,0,safetensors; sn38-nanochrono; region:us
2026-09-24T23:23:38Z,joshycodes/qwen3.5-9b-fve-flour3m-s0,joshycodes,0,0,safetensors; qwen3_5_text; synthetic-document-finetuning; self-authored-character; model-welfare; research; not-for-deployment; base_model:Qwen/Qwen3.5-9B; base_model:finetune:Qwen/Qwen3.5-9B; licens…
2026-09-24T23:23:39Z,SDAD112EDS/MyAwesomeModel-TestRepo,SDAD112EDS,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
