created_at,model,author,downloads,likes,tags
2026-09-25T15:20:25Z,lightseek0123/co251,lightseek0123,0,0,region:us
2026-09-25T15:20:26Z,poorclaude/co242,poorclaude,0,0,region:us
2026-09-25T15:20:28Z,aviv887/co243,aviv887,0,0,region:us
2026-09-25T15:20:29Z,aviv887/co252,aviv887,0,0,region:us
2026-09-25T15:20:39Z,aviv887/co253,aviv887,0,0,region:us
2026-09-25T15:20:40Z,TTianCheng/cole-p9-alfworld-gigpo-wm-qwen2.5-3b-seed0-recovery-20260925,TTianCheng,0,0,region:us
2026-09-25T15:20:41Z,rhine-river/co136,rhine-river,0,0,region:us
2026-09-25T15:20:43Z,aviv887/co241,aviv887,0,0,region:us
2026-09-25T15:20:44Z,poorclaude/co238,poorclaude,0,0,region:us
2026-09-25T15:20:44Z,beaunix/artwork-classifier-cnn,beaunix,0,0,timm; onnx; efficientnetv2; image-classification; art-style-classification; fine-art; openbrush; pytorch; base_model:animeshakr/plant-disease-efficientnetv2s; base_model:quantized:animeshakr/plant-di…
2026-09-25T15:20:53Z,frenchchips/co139,frenchchips,0,0,region:us
2026-09-25T15:20:53Z,frenchchips/co147,frenchchips,0,0,region:us
2026-09-25T15:21:01Z,frenchchips/co141,frenchchips,0,0,region:us
2026-09-25T15:21:09Z,RunningHubAI/rh-qwen-image-2.1-6lora-lora,RunningHubAI,0,0,comfyui; lora; text-to-image; region:us
2026-09-25T15:21:31Z,MARS-Retokenization/olmo2-7b-instruct-inv-mse-lastpos-all,MARS-Retokenization,0,0,safetensors; olmo2; tokenization; robustness; safety; adversarial-tokenization; arxiv:2503.02174; base_model:allenai/OLMo-2-1124-7B-Instruct; base_model:finetune:allenai/OLMo-2-1124-7B-Instruct; lice…
2026-09-25T15:21:39Z,Ar4ikov/VibeVoice-ASR-Streaming-1.5B-DFlash2,Ar4ikov,0,0,vibevoice.c; safetensors; vibevoice; speculative-decoding; dflash; speech-recognition; automatic-speech-recognition; base_model:microsoft/VibeVoice-ASR-Streaming-1.5B; base_model:finetune:microsoft/V…
2026-09-25T15:21:44Z,Akahsizrr/latent-path-r3,Akahsizrr,0,0,region:us
2026-09-25T15:21:49Z,YourHighnessLA/L0xRE-27b-Low,YourHighnessLA,0,0,llama.cpp; gguf; speculative-decoding; low-ram; 27b; 12gb-vram; text-generation; en; base_model:Qwen/Qwen3.8-27B; base_model:quantized:Qwen/Qwen3.8-27B; license:other; endpoints_compatible; region:us…
2026-09-25T15:22:23Z,YourHighnessLA/L0xRE-27b-Low-MTP,YourHighnessLA,0,0,llama.cpp; gguf; mtp; speculative-decoding; low-ram; 27b; text-generation; en; base_model:Qwen/Qwen3.8-27B; base_model:quantized:Qwen/Qwen3.8-27B; license:other; endpoints_compatible; region:us; conv…
2026-09-25T15:22:53Z,dingyi222666/promptlane,dingyi222666,0,0,region:us
2026-09-25T15:22:55Z,vwdubb/Swift-1.5-Qwen3.8-27b-Terse-Coder-FP8,vwdubb,0,0,safetensors; qwen3_5; merge; lora; reasoning; coding; token-efficient; qwen3_8; conversational; base_model:ukisai/Swift-1.5-Qwen3.8-27b; base_model:adapter:ukisai/Swift-1.5-Qwen3.8-27b; license:other…
2026-09-25T15:23:10Z,amir0907/testo160,amir0907,0,0,safetensors; vibevoice; region:us
2026-09-25T15:23:20Z,TKtester2/catface,TKtester2,0,0,region:us
2026-09-25T15:23:56Z,mcmcwww/oa-it-22,mcmcwww,0,0,diffusers; text-to-image; lora; template:diffusion-lora; license:unknown; region:us
2026-09-25T15:24:29Z,schamp007/verbatim-hindi-asr-flex-sc,schamp007,0,0,onnx; int8; kv-cache; automatic-speech-recognition; indic; en; as; bn; brx; doi; gu; hi; kn; ks; kok; mai; ml; mni; mr; ne; or; pa; sa; sat; sd; ta; te; ur; bho; hne; bgc; bhb; base_model:bodhan-ai/i…
2026-09-25T15:24:53Z,schamp007/verbatim-hindi-asr-core-sc,schamp007,0,0,onnx; int8; kv-cache; automatic-speech-recognition; indic; en; as; bn; brx; doi; gu; hi; kn; ks; kok; mai; ml; mni; mr; ne; or; pa; sa; sat; sd; ta; te; ur; bho; hne; bgc; bhb; base_model:bodhan-ai/i…
2026-09-25T15:24:58Z,Ar4ikov/VibeVoice-ASR-Streaming-7B-DFlash2,Ar4ikov,0,0,vibevoice.c; safetensors; vibevoice; speculative-decoding; dflash; speech-recognition; automatic-speech-recognition; base_model:microsoft/VibeVoice-ASR-Streaming-7B; base_model:finetune:microsoft/Vib…
2026-09-25T15:25:04Z,wetqryhq/MyAwesomeModel-TestRepo,wetqryhq,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T15:25:14Z,yuruny/asyncrl-async_s10_mb8_klpi_pg_b0p05_adbeta_eta0p05-gs60,yuruny,0,0,region:us
2026-09-25T15:26:03Z,Calplus/ckpt-archive,Calplus,0,0,region:us
2026-09-25T15:26:06Z,jj13/snowy-sunset-98,jj13,0,0,safetensors; region:us
2026-09-25T15:26:07Z,MinamiFmuf/wai-nsfw-illustrious-v80-sdxl,MinamiFmuf,0,0,diffusers; safetensors; text-to-image; stable-diffusion; stable-diffusion-xl; not-for-all-audiences; anime; hentai; girls; illustrious; en; base_model:OnomaAIResearch/Illustrious-xl-early-release-v0;…
2026-09-25T15:26:10Z,HIT-TMG/JevEmbed-KaLM-Embedding-V2.5,HIT-TMG,0,1,sentence-transformers; safetensors; qwen2; jevembed; feature-extraction; custom_code; dataset:HIT-TMG/JevEmbed-Data; arxiv:2506.20923; arxiv:2501.01028; base_model:KaLM-Embedding/KaLM-embedding-multi…
2026-09-25T15:27:03Z,sekkit/CLM-v0.1-8B,sekkit,0,0,contrastive-lm; clm; contrastive-learning; verifier; reranker; agents; text-ranking; en; base_model:Qwen/Qwen3-8B; base_model:finetune:Qwen/Qwen3-8B; license:apache-2.0; region:us
2026-09-25T15:27:39Z,psil00/apce-car-env,psil00,0,0,region:us
2026-09-25T15:27:44Z,jj13/electric-rain-89,jj13,0,0,safetensors; region:us
2026-09-25T15:28:04Z,yyuan244/asyncrl-m4b_async_s5_mb8_klpi_pg_b0p05_adbeta_eta0p05-gs140,yyuan244,0,0,region:us
2026-09-25T15:28:13Z,Kenvenx/sahib-base,Kenvenx,0,0,gpt2; region:us
2026-09-25T15:29:14Z,jayasriii/390_datamix,jayasriii,0,0,region:us
2026-09-25T15:29:42Z,cdub6547/blowbang,cdub6547,0,0,region:us
2026-09-25T15:30:09Z,mindchain/decider-2b-vision-GGUF,mindchain,0,0,gguf; q4_k_m; decider; vision; decision-model; system-one; jev; qwen3.5; mmproj; camera; llama-cpp; base_model:Mapika/decider-2b-vision; base_model:quantized:Mapika/decider-2b-vision; license:apache-…
2026-09-25T15:30:30Z,CDT5058/phi-redact,CDT5058,0,0,onnx; safetensors; bert; token-classification; named-entity-recognition; pii; phi; redaction; de-identification; ner; knowledge-distillation; on-device; en; license:apache-2.0; region:us
2026-09-25T15:30:36Z,gowtham482/hi,gowtham482,0,0,region:us
2026-09-25T15:30:36Z,GeneralOutcomeNetworks/GON,GeneralOutcomeNetworks,0,0,license:mit; region:us
2026-09-25T15:30:55Z,toolathlon4/MyAwesomeModel-TestRepo,toolathlon4,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T15:30:59Z,CDT5058/phi-redact-distilbert-teacher,CDT5058,0,0,safetensors; distilbert; token-classification; named-entity-recognition; pii; phi; redaction; de-identification; ner; bert; knowledge-distillation; on-device; en; license:apache-2.0; region:us
2026-09-25T15:31:12Z,joshycodes/gemma-4-12b-it-fve-flourdiscern-s0,joshycodes,0,0,safetensors; gemma4_unified; synthetic-document-finetuning; self-authored-character; model-welfare; research; not-for-deployment; base_model:google/gemma-4-12B-it; base_model:finetune:google/gemma-4-…
2026-09-25T15:31:31Z,prithivMLmods/Orion-9B-Agentic-CodeCore-Merge-GGUF,prithivMLmods,0,1,transformers; gguf; text-generation-inference; llama-cpp; omnimergekit; merge; qwen3_5; reasoning; chain-of-thought; sft; agent; tool-use; function-calling; coder; MiMo; text-generation; en; base_mod…
2026-09-25T15:31:44Z,HybridRMD/Ternary-Bonsai-2-27B-Heretic,HybridRMD,0,0,gguf; text-generation; qwen35; lmstudio; llama.cpp; license:other; endpoints_compatible; region:us; conversational
2026-09-25T15:33:02Z,adamsmike/con1,adamsmike,0,0,region:us
2026-09-25T15:33:02Z,adamsmike/con8,adamsmike,0,0,region:us
2026-09-25T15:33:02Z,adamsmike/con2,adamsmike,0,0,region:us
2026-09-25T15:33:02Z,adamsmike/con3,adamsmike,0,0,region:us
2026-09-25T15:33:03Z,telenow/telenow-pvad-v2,telenow,0,1,onnx; pvad; voice-activity-detection; personal-vad; speaker-conditioned; telephony; 8khz; barge-in; streaming; hi; en; mr; gu; ta; te; kn; ml; bn; pa; license:other; region:us
2026-09-25T15:33:14Z,Ar4ikov/VibeVoice-ASR-DFlash2,Ar4ikov,0,0,vibevoice.c; safetensors; vibevoice; speculative-decoding; dflash; speech-recognition; automatic-speech-recognition; base_model:microsoft/VibeVoice-ASR; base_model:finetune:microsoft/VibeVoice-ASR; l…
2026-09-25T15:33:26Z,adamsmike/con5,adamsmike,0,0,region:us
2026-09-25T15:33:26Z,adamsmike/con10,adamsmike,0,0,region:us
2026-09-25T15:33:26Z,adamsmike/con7,adamsmike,0,0,region:us
2026-09-25T15:33:26Z,adamsmike/con9,adamsmike,0,0,region:us
2026-09-25T15:33:59Z,jenny08311/axis-c6-m1,jenny08311,0,0,region:us
2026-09-25T15:34:41Z,yuruny/asyncrl-async_s5_mb8_klpi_pg_b0p05_adbeta_eta0p05-gs60,yuruny,0,0,region:us
2026-09-25T15:35:18Z,positron-ai/google_gemma-4-26B-A4B-it-ingest-best-gptq-fused,positron-ai,0,0,transformers; safetensors; gemma4; image-text-to-text; positron-ai; quantized; gptq; text-generation; conversational; base_model:google/gemma-4-26B-A4B-it; base_model:quantized:google/gemma-4-26B-A4B…
2026-09-25T15:36:25Z,tstepspam/Mistral-Small-3.1-24B-Base-2503,tstepspam,0,0,region:us
2026-09-25T15:36:41Z,Abhayn01/arka-v5-general-repair-ddp-8k-v1,Abhayn01,0,0,safetensors; gpt2; region:us
2026-09-25T15:37:01Z,RunningHubAI/rh-aliceusa2ch-lora,RunningHubAI,0,0,comfyui; lora; image-text-to-image; region:us
2026-09-25T15:37:38Z,toolathlonmsft2/MyAwesomeModel-TestRepo,toolathlonmsft2,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T15:37:47Z,DistillAlign-Anonymous/DistillAlign,DistillAlign-Anonymous,0,0,region:us
2026-09-25T15:39:07Z,mradermacher/ThinkingCap-Qwen3.8-27B-GGUF,mradermacher,0,0,transformers; gguf; qwen3_8; token-efficient; efficient-thinking; en; base_model:bottlecapai/ThinkingCap-Qwen3.8-27B; base_model:quantized:bottlecapai/ThinkingCap-Qwen3.8-27B; license:other; endpoint…
2026-09-25T15:39:18Z,willwade/piper-voices-patched,willwade,0,0,onnx; region:us
2026-09-25T15:39:29Z,ailexleon/Artemis-31B-v1.2-mlx-8Bit,ailexleon,0,0,mlx; safetensors; gemma4; creative writing; roleplay; conversational; character-rp; storytelling; text-generation; en; base_model:TheDrummer/Artemis-31B-v1.2; base_model:quantized:TheDrummer/Artemis-…
2026-09-25T15:40:05Z,RunningHubAI/rh-minimax-h3v0.1-feihouremix-v0.6-compat-v001.safetensors-lora,RunningHubAI,0,0,region:us
2026-09-25T15:40:12Z,Najongs/vla-recipe-ckpts,Najongs,0,0,region:us
2026-09-25T15:41:08Z,rookierufus/sarm-wire-brown,rookierufus,0,0,lerobot; safetensors; sarm; reward-model; so101; reinforcement-learning; region:us
2026-09-25T15:42:13Z,SimpleTuner/Qwen-Image-2.1-LoRA-photo-aesthetics-50k,SimpleTuner,0,0,simpletuner; qwen-image; lora; training-assistant; experimental; text-to-image; dataset:webshart/terminusresearch-photo-aesthetics; base_model:Qwen/Qwen-Image-2.1; base_model:adapter:Qwen/Qwen-Image-…
2026-09-25T15:42:43Z,RihabMhd/flight-price-model,RihabMhd,0,1,joblib; region:us
2026-09-25T15:42:50Z,RunningHubAI/rh-krea2-turbo-fp8-unet-2102652347779473410,RunningHubAI,0,0,region:us
2026-09-25T15:43:25Z,sallout/laya-multitask-intents,sallout,0,0,coreml; safetensors; laya; intent-classification; banking; arabic; en; ar; base_model:convaiinnovations/laya-multilingual; base_model:quantized:convaiinnovations/laya-multilingual; license:apache-2.0…
2026-09-25T15:43:42Z,MrPeach/judge_1.7B,MrPeach,0,0,safetensors; region:us
