created_at,model,author,downloads,likes,tags
2026-09-25T18:21:22Z,Deviant65/act_so101_redcube_batch8,Deviant65,0,0,lerobot; safetensors; act; robotics; dataset:Deviant65/so101_redcube_20260925_154203; arxiv:2304.13705; license:apache-2.0; region:us
2026-09-25T18:22:04Z,AIArchiveInfo/Qwen3-ASR-1.7B,AIArchiveInfo,0,0,safetensors; qwen3_asr; automatic-speech-recognition; arxiv:2601.21337; license:apache-2.0; region:us
2026-09-25T18:22:41Z,vkovtun/llama-text-to-sql-2026-09-25_20.22.07-finetune-QLORA-8B,vkovtun,0,0,transformers; safetensors; generated_from_trainer; sft; trl; base_model:meta-llama/Llama-3.1-8B-Instruct; base_model:finetune:meta-llama/Llama-3.1-8B-Instruct; endpoints_compatible; region:us
2026-09-25T18:23:07Z,ObiCat/obi-dance-buffalo-l,ObiCat,0,0,onnx; face-recognition; mirror; license:other; region:us
2026-09-25T18:23:36Z,jmwri/decide,jmwri,0,0,decide; safetensors; modernbert; decision-model; zero-shot-classification; calibrated; en; base_model:answerdotai/ModernBERT-base; base_model:finetune:answerdotai/ModernBERT-base; license:apache-2.0;…
2026-09-25T18:23:38Z,gehaergserg/MyAwesomeModel-TestRepo,gehaergserg,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T18:24:09Z,AIArchiveInfo/VoxCPM2,AIArchiveInfo,0,0,voxcpm; safetensors; text-to-speech; tts; multilingual; voice-cloning; voice-design; diffusion; audio; zh; en; ar; my; da; nl; fi; fr; de; el; he; hi; id; it; ja; km; ko; lo; ms; no; pl; pt; ru; es;…
2026-09-25T18:24:17Z,ToddBB/MyAwesomeModel-TestRepo,ToddBB,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T18:24:39Z,Allenda/VIEScore2,Allenda,0,0,transformers; safetensors; qwen3_vl; image-text-to-text; image-evaluation; image-quality-assessment; defect-localization; grounding; grpo; reinforcement-learning; conversational; base_model:Qwen/Qwen…
2026-09-25T18:24:58Z,mradermacher/anime-girl-1.5B-i1-GGUF,mradermacher,0,0,gguf; region:us
2026-09-25T18:26:13Z,AIArchiveInfo/MiniCPM5-2B,AIArchiveInfo,0,0,transformers; safetensors; llama; text-generation; minicpm; minicpm5; long-context; tool-calling; on-device; edge-ai; conversational; en; zh; dataset:openbmb/Ultra-FineWeb; dataset:openbmb/UltraX-Pre…
2026-09-25T18:26:27Z,ytung/starvla-qwenoft-pipette-realaug-0923,ytung,0,0,region:us
2026-09-25T18:26:50Z,RunningHubAI/rh-krea2-turbo-fp8-unet-2083158628572745729,RunningHubAI,0,0,comfyui; unet; image-text-to-image; region:us
2026-09-25T18:27:19Z,zhujiaying-mcpbench/MyAwesomeModel-TestRepo,zhujiaying-mcpbench,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T18:27:21Z,badbat4560/gliclass-multilang-ultra-fp8w8a8,badbat4560,0,0,safetensors; GLiClass; gliclass; multilingual; fp8; w8a8; compressed-tensors; triton; cuda-graphs; text-classification; zero-shot-classification; base_model:knowledgator/gliclass-multilang-ultra; bas…
2026-09-25T18:28:18Z,AIArchiveInfo/Muse-Glimmer-30B-assistant,AIArchiveInfo,0,0,transformers; safetensors; muse_glimmer_assistant; feature-extraction; image-text-to-text; arxiv:2504.13181; arxiv:2602.06036; license:apache-2.0; endpoints_compatible; region:us
2026-09-25T18:28:25Z,firzahdzm/tourn-522e0294-instructtext-super-a1x1,firzahdzm,0,0,safetensors; qwen2; region:us
2026-09-25T18:29:03Z,superagent-ai/secrity-one-27b,superagent-ai,0,0,transformers; safetensors; qwen3_5; image-text-to-text; classification; decision-model; prompt-injection; ai-security; sglang; text-classification; en; base_model:denis-pplx/autojev-27b; base_model:f…
2026-09-25T18:29:19Z,Starrbutterly/Kimi-K2.6-Abliterated-Heretic-GGUF,Starrbutterly,0,0,gguf; kimi; kimi-k2; kimi-k2.6; kimi_k25; moe; mixture-of-experts; multimodal; vlm; abliterated; uncensored; heretic; llama-cpp; text-generation; base_model:moonshotai/Kimi-K2.6; base_model:finetune:…
2026-09-25T18:29:34Z,firzahdzm/tourn-522e0294-instructtext-super-a1x1pre,firzahdzm,0,0,safetensors; qwen2; region:us
2026-09-25T18:30:22Z,AIArchiveInfo/ModernBERT-large-zeroshot-v2.0,AIArchiveInfo,0,0,transformers; onnx; safetensors; modernbert; text-classification; generated_from_trainer; base_model:answerdotai/ModernBERT-large; base_model:quantized:answerdotai/ModernBERT-large; license:apache-2.…
2026-09-25T18:30:29Z,RicardoEstep/RPBizkitRemiX-v2-12B,RicardoEstep,0,0,transformers; safetensors; mistral; text-generation; mergekit; merge; not-for-all-audiences; base_model:RicardoEstep/RPBizkit-v2-12B; base_model:merge:RicardoEstep/RPBizkit-v2-12B; base_model:Ricardo…
2026-09-25T18:30:35Z,marmotan/my_test_model,marmotan,0,0,diffusers; text-to-image; lora; template:diffusion-lora; base_model:krea/Krea-2-Turbo; base_model:adapter:krea/Krea-2-Turbo; region:us
