created_at,model,author,downloads,likes,tags
2026-09-25T14:21:21Z,ASCZX125TDS/MyAwesomeModel-TestRepo,ASCZX125TDS,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T14:21:42Z,drowzeys/keys-MiMo-V2.6-Pro-RL-Jarrelscy-ARVQ-Abliterated,drowzeys,0,0,vllm; safetensors; mimo_v2; mimo; mimo-v2.6; mimo-v2.6-pro; abliterated; uncensored; moe; arvq; nvfp4; dflash; dgx-spark; gb10; thinking; text-generation; conversational; custom_code; en; zh; base_mo…
2026-09-25T14:23:18Z,naomienaija/huggingface-course-models,naomienaija,0,0,transformers; safetensors; distilbert; text-classification; beginner; tutorial; huggingface-course; sentiment-analysis; en; license:mit; text-embeddings-inference; endpoints_compatible; region:us
2026-09-25T14:23:31Z,sunziqin/millennium-jev-1.5b,sunziqin,0,0,millennium_jev; millennium; jev; system-1; decision-model; non-autoregressive; conformal-prediction; ai-agent; routing; safety; zero-shot-classification; zh; en; base_model:Qwen/Qwen2.5-1.5B-Instruct…
2026-09-25T14:24:02Z,Praveenrajus/Llama-3.1-Tulu-3-8B-DPO-jevify-readout,Praveenrajus,0,0,jevify; safetensors; system-one; decision-model; calibration; coherence; dataset:Praveenrajus/jev-bench; base_model:allenai/Llama-3.1-Tulu-3-8B-DPO; base_model:finetune:allenai/Llama-3.1-Tulu-3-8B-DP…
2026-09-25T14:24:02Z,RunningHubAI/rh-krea2-lora-2094576703594139649,RunningHubAI,0,0,comfyui; lora; image-text-to-image; region:us
2026-09-25T14:24:06Z,Praveenrajus/Llama-3.1-Tulu-3-8B-DPO-jevify-readout-coh,Praveenrajus,0,0,jevify; safetensors; system-one; decision-model; calibration; coherence; dataset:Praveenrajus/jev-bench; base_model:allenai/Llama-3.1-Tulu-3-8B-DPO; base_model:finetune:allenai/Llama-3.1-Tulu-3-8B-DP…
2026-09-25T14:24:12Z,Praveenrajus/Llama-3.1-Tulu-3-8B-SFT-jevify-readout,Praveenrajus,0,0,jevify; safetensors; system-one; decision-model; calibration; coherence; dataset:Praveenrajus/jev-bench; base_model:allenai/Llama-3.1-Tulu-3-8B-SFT; base_model:finetune:allenai/Llama-3.1-Tulu-3-8B-SF…
2026-09-25T14:24:22Z,drodriguezgdu/pim-rmbg-u2netp,drodriguezgdu,0,0,transformers.js; onnx; u2net; background-removal; image-segmentation; license:apache-2.0; region:us
2026-09-25T14:24:26Z,gdvstd/rab-8b-Mmeta-v13-ep10,gdvstd,0,0,safetensors; qwen3; region:us
2026-09-25T14:24:28Z,Ashmotv/transformation_lora,Ashmotv,0,1,license:other; region:us
