created_at,model,author,downloads,likes,tags
2026-09-25T06:20:48Z,Praveenrajus/jevify-qwen3.5-2b-readout-full,Praveenrajus,0,0,jevify; safetensors; qwen3_5_text; system-one; decision-model; calibration; coherence; dataset:Praveenrajus/jev-bench; base_model:Qwen/Qwen3.5-2B; base_model:finetune:Qwen/Qwen3.5-2B; license:apache-…
2026-09-25T06:21:03Z,Hello-Liu0618/FinLLM-baai,Hello-Liu0618,0,0,peft; safetensors; base_model:adapter:Qwen/Qwen2.5-7B-Instruct; lora; transformers; text-generation; conversational; arxiv:1910.09700; base_model:Qwen/Qwen2.5-7B-Instruct; region:us
2026-09-25T06:21:23Z,Praveenrajus/jevify-qwen3.5-2b-readout-full-coh,Praveenrajus,0,0,jevify; safetensors; qwen3_5_text; system-one; decision-model; calibration; coherence; dataset:Praveenrajus/jev-bench; base_model:Qwen/Qwen3.5-2B; base_model:finetune:Qwen/Qwen3.5-2B; license:apache-…
2026-09-25T06:21:24Z,tamtamx1332/Kanoe_anima_v1,tamtamx1332,0,0,license:fair-noncommercial-research-license; region:us
2026-09-25T06:21:33Z,JokerJokerJoker/cat01,JokerJokerJoker,0,0,region:us
2026-09-25T06:22:06Z,ElMusk/fun06,ElMusk,0,0,region:us
2026-09-25T06:22:07Z,RonnyMaurer255/MyAwesomeModel-TestRepo,RonnyMaurer255,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T06:22:21Z,Hangdt/llama-2-7b-financial-qlora,Hangdt,0,0,safetensors; region:us
2026-09-25T06:22:27Z,pashwinkrish22/laya-email-resume-classifier,pashwinkrish22,0,0,transformers; safetensors; laya; email-classification; resume-classification; license:apache-2.0; endpoints_compatible; region:us
2026-09-25T06:23:23Z,lima0425/review-vision-language-pretraining54,lima0425,0,0,safetensors; transformer; research-notes; vision-language-pretraining; license:mit; region:us
2026-09-25T06:23:25Z,Felipe220283/test-lersapp,Felipe220283,0,0,region:us
2026-09-25T06:23:28Z,RyanYr/asyncrl-async_s10_mb8_klpi_pg_b0p05_adbeta_eta0p05-gs10,RyanYr,0,0,region:us
2026-09-25T06:24:03Z,kanha1111/sentiment_analysis,kanha1111,0,0,tflite; license:mit; region:us
2026-09-25T06:24:46Z,RunningHubAI/rh-plus-por-max-v7-unet,RunningHubAI,0,0,comfyui; unet; text-to-image; region:us
2026-09-25T06:24:48Z,laurencarter/cnn-transformer-contrastive-warmup,laurencarter,0,0,safetensors; cnn_transformer; pytorch; cnn-transformer; contrastive; license:apache-2.0; region:us
2026-09-25T06:24:51Z,scottsweep/Swift-1.5-Qwen3.8-27B-Uncensored-oQ5e-mtp,scottsweep,0,0,mlx; safetensors; qwen3_5; oq; quantized; 5-bit; region:us
2026-09-25T06:24:55Z,ElMusk/fun08,ElMusk,0,0,region:us
2026-09-25T06:25:20Z,clear-blue-sky/cto04,clear-blue-sky,0,0,region:us
2026-09-25T06:26:17Z,yyuan244/asyncrl-m4b_sc_tis_s40_shuf-gs40,yyuan244,0,0,region:us
2026-09-25T06:26:19Z,clear-blue-sky/cto05,clear-blue-sky,0,0,region:us
2026-09-25T06:26:31Z,liufea154/MyAwesomeModel-TestRepo,liufea154,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T06:26:45Z,DrMoriarty0/Qwen_Qwen3.6-35B-A3B-GGUF,DrMoriarty0,0,0,region:us
2026-09-25T06:26:54Z,clear-blue-sky/cto06,clear-blue-sky,0,0,region:us
2026-09-25T06:27:11Z,denmartin/multitask-demo,denmartin,0,0,safetensors; efficientformer; pytorch; multitask; license:mit; region:us
2026-09-25T06:27:21Z,Maksdev325/co205,Maksdev325,0,0,region:us
2026-09-25T06:27:21Z,Maksdev325/co193,Maksdev325,0,0,region:us
2026-09-25T06:27:29Z,check123432/co192,check123432,0,0,region:us
2026-09-25T06:27:32Z,denmartin/efficientformer-retrieval,denmartin,0,0,safetensors; efficientformer; pytorch; retrieval; license:bsd-3-clause; region:us
2026-09-25T06:27:33Z,yyuan244/asyncrl-m4b_sc_mis_s40_shuf-gs40,yyuan244,0,0,region:us
2026-09-25T06:28:04Z,oxyllina/zoefollonier,oxyllina,0,0,region:us
2026-09-25T06:28:08Z,joshycodes/Qwen3.5-9B-valence-setpoint-plus15-ramp-lora,joshycodes,0,0,peft; safetensors; lora; representation-engineering; model-welfare; valence; research; base_model:Qwen/Qwen3.5-9B; base_model:adapter:Qwen/Qwen3.5-9B; license:apache-2.0; region:us
2026-09-25T06:28:53Z,harrybrownnon/coca-classification-int84,harrybrownnon,0,0,safetensors; coca; pytorch; classification; license:bsd-3-clause; region:us
2026-09-25T06:29:21Z,BeautyQueen/Qwen2.5-0.5B,BeautyQueen,0,0,transformers; safetensors; qwen2; text-generation; conversational; en; arxiv:2407.10671; license:apache-2.0; text-generation-inference; endpoints_compatible; region:us
2026-09-25T06:29:33Z,wuyuverse/qwen3.6-27b-crystal-sft-structrich-seed42,wuyuverse,0,0,safetensors; qwen3_5; materials; crystal-structure; sft; base_model:Qwen/Qwen3.6-27B; base_model:finetune:Qwen/Qwen3.6-27B; license:other; region:us
2026-09-25T06:29:34Z,wuyuverse/qwen3.6-27b-crystal-sft-structplain-seed42,wuyuverse,0,0,safetensors; qwen3_5; materials; crystal-structure; sft; base_model:Qwen/Qwen3.6-27B; base_model:finetune:Qwen/Qwen3.6-27B; license:other; region:us
2026-09-25T06:30:14Z,gdvstd/rab-8b-Mmeta-v13-ep9,gdvstd,0,0,safetensors; qwen3; region:us
2026-09-25T06:30:16Z,brother-winter/bro03,brother-winter,0,0,region:us
2026-09-25T06:30:35Z,mjleee/gr00t-n1.7-libero-90-k4-causal_vlm_lora_layer_selection,mjleee,0,0,safetensors; region:us
2026-09-25T06:30:37Z,ryaluous/TheLie314,ryaluous,0,0,region:us
2026-09-25T06:32:16Z,Johneeee/Qwen3.8-27B-TWIN-TURBO-Fable-Cold-Fusion-709-L-Uncensored-oQ4_65e-text,Johneeee,0,0,mlx; safetensors; qwen3_5; oq; quantized; 4-bit; region:us
2026-09-25T06:32:27Z,brother-winter/bro07,brother-winter,0,0,region:us
2026-09-25T06:33:54Z,Issa-Sa/test,Issa-Sa,0,0,region:us
2026-09-25T06:34:04Z,alibiserikbay/JevK5-Lite,alibiserikbay,0,0,safetensors; deberta-v2; text-classification; zero-shot-classification; multi-label-classification; jevk5; cpu; en; base_model:microsoft/deberta-v3-large; base_model:finetune:microsoft/deberta-v3-lar…
2026-09-25T06:34:28Z,rhine-river/co127,rhine-river,0,0,region:us
2026-09-25T06:34:31Z,Maksdev325/co203,Maksdev325,0,0,region:us
2026-09-25T06:34:32Z,rhine-river/co126,rhine-river,0,0,region:us
2026-09-25T06:34:32Z,BreadWallNut/co188,BreadWallNut,0,0,region:us
2026-09-25T06:34:39Z,frenchchips/co128,frenchchips,0,0,region:us
2026-09-25T06:34:42Z,shibilll/chekpoints_smolvla_314,shibilll,0,0,safetensors; region:us
2026-09-25T06:34:44Z,lightseek0123/co201,lightseek0123,0,0,region:us
2026-09-25T06:34:45Z,lightseek0123/co198,lightseek0123,0,0,region:us
2026-09-25T06:34:49Z,frenchchips/co132,frenchchips,0,0,region:us
2026-09-25T06:34:50Z,frenchchips/co129,frenchchips,0,0,region:us
2026-09-25T06:34:56Z,BreadWallNut/co212,BreadWallNut,0,0,region:us
2026-09-25T06:35:00Z,frenchchips/co124,frenchchips,0,0,region:us
2026-09-25T06:35:04Z,Maksdev325/co215,Maksdev325,0,0,region:us
2026-09-25T06:35:06Z,rhine-river/co134,rhine-river,0,0,region:us
2026-09-25T06:35:08Z,BreadWallNut/co216,BreadWallNut,0,0,region:us
2026-09-25T06:35:15Z,poorclaude/co222,poorclaude,0,0,region:us
2026-09-25T06:35:17Z,lightseek0123/co234,lightseek0123,0,0,region:us
2026-09-25T06:35:19Z,aviv887/co218,aviv887,0,0,region:us
2026-09-25T06:35:21Z,Maksdev325/co186,Maksdev325,0,0,region:us
2026-09-25T06:35:25Z,tsangb34/groot-n17-so101-stack-white_bowls-100episodes-vlareplica-40k,tsangb34,0,0,safetensors; region:us
2026-09-25T06:35:26Z,positron-ai/Qwen_Qwen3.5-27B-ingest-best-gptq,positron-ai,0,0,transformers; safetensors; qwen3_5; text-generation; positron-ai; quantized; gptq; conversational; base_model:Qwen/Qwen3.5-27B; base_model:quantized:Qwen/Qwen3.5-27B; license:apache-2.0; endpoints_co…
2026-09-25T06:35:28Z,BreadWallNut/co196,BreadWallNut,0,0,region:us
2026-09-25T06:35:30Z,check123432/co181,check123432,0,0,region:us
2026-09-25T06:35:38Z,JokerJokerJoker/cat06,JokerJokerJoker,0,0,region:us
2026-09-25T06:35:39Z,check123432/co202,check123432,0,0,region:us
2026-09-25T06:35:41Z,check123432/co204,check123432,0,0,region:us
2026-09-25T06:35:45Z,check123432/co213,check123432,0,0,region:us
2026-09-25T06:35:46Z,sraivante/Custom-GPT-40M-Base,sraivante,0,0,transformers; safetensors; gpt2; text-generation; pytorch; trained-from-scratch; text-completion; english; sangraha; en; dataset:sraivante/Custom-GPT-40M-Sangraha-Subset; license:apache-2.0; text-gen…
2026-09-25T06:35:48Z,poorclaude/co221,poorclaude,0,0,region:us
2026-09-25T06:35:52Z,LiseTY/Minimax-H3-ref2v_Anime_2_Realism,LiseTY,0,0,license:other; region:us
2026-09-25T06:35:53Z,BreadWallNut/co207,BreadWallNut,0,0,region:us
2026-09-25T06:35:54Z,lightseek0123/co232,lightseek0123,0,0,region:us
2026-09-25T06:35:56Z,poorclaude/co228,poorclaude,0,0,region:us
2026-09-25T06:36:03Z,aviv887/co233,aviv887,0,0,region:us
2026-09-25T06:36:04Z,lightseek0123/co224,lightseek0123,0,0,region:us
2026-09-25T06:36:05Z,JokerJokerJoker/cat07,JokerJokerJoker,0,0,region:us
2026-09-25T06:36:07Z,aviv887/co235,aviv887,0,0,region:us
2026-09-25T06:36:09Z,aviv887/co227,aviv887,0,0,region:us
2026-09-25T06:36:17Z,poorclaude/co242,poorclaude,0,0,region:us
2026-09-25T06:36:18Z,aviv887/co243,aviv887,0,0,region:us
2026-09-25T06:36:20Z,lightseek0123/co251,lightseek0123,0,0,region:us
2026-09-25T06:36:27Z,aviv887/co252,aviv887,0,0,region:us
2026-09-25T06:36:29Z,aviv887/co253,aviv887,0,0,region:us
2026-09-25T06:36:32Z,frenchchips/co136,frenchchips,0,0,region:us
2026-09-25T06:36:41Z,poorclaude/co238,poorclaude,0,0,region:us
2026-09-25T06:36:44Z,creativedev1234/co139,creativedev1234,0,0,region:us
2026-09-25T06:36:45Z,aviv887/co241,aviv887,0,0,region:us
2026-09-25T06:36:48Z,creativedev1234/co141,creativedev1234,0,0,region:us
2026-09-25T06:36:55Z,creativedev1234/co147,creativedev1234,0,0,region:us
2026-09-25T06:37:07Z,smk2295/JSQ-Qwen3-8B-Base-uns50-int4,smk2295,0,0,safetensors; qwen3; compression; sparsity; quantization; baseline; license:other; region:us
2026-09-25T06:37:33Z,Jordansky/t95-59b62bbc-ship,Jordansky,0,0,region:us
2026-09-25T06:37:54Z,touristAI/teutonic-II-110B-merge-k30u,touristAI,0,0,safetensors; mimo_v2; bittensor; teutonic; sn3; merge; custom_code; base_model:dendriteholdings/teutonic-II-110B-genesis; base_model:finetune:dendriteholdings/teutonic-II-110B-genesis; license:apache…
2026-09-25T06:38:13Z,RyanYr/asyncrl-async_s10_mb8_klold-gs160,RyanYr,0,0,region:us
2026-09-25T06:38:22Z,racer102/hal08,racer102,0,0,region:us
2026-09-25T06:39:44Z,nagisanzeninz/Nagi-ENORMOUS,nagisanzeninz,0,0,peft; safetensors; nagi; system-one; classification; decision-making; lora; qwen; en; vi; base_model:Qwen/Qwen3.8-27B; base_model:adapter:Qwen/Qwen3.8-27B; license:apache-2.0; region:us
2026-09-25T06:40:21Z,naklitechie/face-landmarks-onnx,naklitechie,0,0,onnx; face-landmarks; mediapipe; license:apache-2.0; region:us
2026-09-25T06:40:29Z,Pinkdream/WanTurboPlus,Pinkdream,0,0,license:apache-2.0; region:us
2026-09-25T06:40:55Z,sandeep123/stride-qwen3-1.7b-correctonly-kl0-local-positive-20260925,sandeep123,0,0,peft; safetensors; lora; reinforcement-learning; math; nonthinking; stride; text-generation; base_model:Qwen/Qwen3-1.7B; base_model:adapter:Qwen/Qwen3-1.7B; region:us
2026-09-25T06:40:56Z,sandeep123/stride-qwen3-1.7b-correctonly-kl0-token-uniform-20260925,sandeep123,0,0,region:us
2026-09-25T06:41:12Z,coolrna/Qwen,coolrna,0,0,license:apache-2.0; region:us
2026-09-25T06:41:33Z,joshycodes/qwen3.5-9b-fve-flouranchor10m-s0,joshycodes,0,0,safetensors; qwen3_5_text; synthetic-document-finetuning; self-authored-character; model-welfare; research; not-for-deployment; base_model:Qwen/Qwen3.5-9B; base_model:finetune:Qwen/Qwen3.5-9B; licens…
2026-09-25T06:42:00Z,mradermacher/Vinci-Cyber-30B-1.0-i1-GGUF,mradermacher,0,1,gguf; endpoints_compatible; region:us; imatrix; conversational
