created_at,model,author,downloads,likes,tags
2026-09-25T17:20:45Z,Tridex/model_act_2cam_dino_100K_25_09,Tridex,0,0,lerobot; safetensors; act; robotics; dataset:Tridex/50_gaz_cylinder_14h_24-09_20260924_140939; arxiv:2304.13705; license:apache-2.0; region:us
2026-09-25T17:21:03Z,KapuluruSashank/a2c-PandaReachDense-v3,KapuluruSashank,0,0,stable-baselines3; PandaReachDense-v3; deep-reinforcement-learning; reinforcement-learning; model-index; region:us
2026-09-25T17:22:07Z,roskosmos19/Coral-Router,roskosmos19,0,1,safetensors; bart; zero-shot; nli; classification; Coral; zero-shot-classification; dataset:multi_nli; base_model:facebook/bart-large-mnli; base_model:finetune:facebook/bart-large-mnli; license:mit;…
2026-09-25T17:22:16Z,robzchhangte/mizo-lm-keyboard,robzchhangte,0,1,safetensors; gpt2; mizo; keyboard; causal-lm; low-resource; miz; dataset:robzchhangte/mizo-master-pretraining-corpus-176M; license:apache-2.0; region:us
2026-09-25T17:22:38Z,Abiray/Artemis-31B-v1.2-GGUF,Abiray,0,0,gguf; roleplay; creative; uncensored; storywriting; gemma4; thedrummer; text-generation; base_model:TheDrummer/Artemis-31B-v1.2; base_model:quantized:TheDrummer/Artemis-31B-v1.2; license:apache-2.0;…
2026-09-25T17:23:58Z,pngwn/ml-intern-test-model,pngwn,0,0,region:us
2026-09-25T17:25:30Z,vurtnesaerdna/Qwen3.8-27B-Uncensored-Chinese,vurtnesaerdna,0,0,transformers; safetensors; qwen3_5; image-text-to-text; not-for-all-audiences; lora; sft; creative-writing; text-generation; conversational; zh; base_model:Qwen/Qwen3.8-27B; base_model:finetune:Qwen/…
2026-09-25T17:26:42Z,KosmoCHE/worldmodel-audit-release,KosmoCHE,0,0,safetensors; region:us
2026-09-25T17:27:24Z,pngwn/test-model,pngwn,0,0,region:us
2026-09-25T17:27:30Z,Ilikemechuri/rwkv-state-choice,Ilikemechuri,0,0,license:apache-2.0; region:us
2026-09-25T17:28:03Z,doublechocolatecup/a2c-PandaReachDense-v3,doublechocolatecup,0,0,stable-baselines3; PandaReachDense-v3; deep-reinforcement-learning; reinforcement-learning; model-index; region:us
2026-09-25T17:28:44Z,SocBranAfrica/Qwen3.8-27B-TURBO-Fable-Cold-Fusion-735-882-Heretic-Uncensored-NEO-CODER-MAX-MTP-GGUF,SocBranAfrica,0,0,gguf; unsloth; fine tune; heretic; uncensored; abliterated; ara; MTP GGUF Quants; Regular GGUF Quants; qwen3_8; qwen3_6; qwen3_5; multi-stage tuned; thinking; reasoning; all use cases; coder; creativ…
2026-09-25T17:29:46Z,elchintoyirov/auris-1-uzbek-stt,elchintoyirov,0,0,transformers; safetensors; wav2vec2; automatic-speech-recognition; speech; audio; asr; stt; uzbek; uz; xls-r; ctc; hf-asr-leaderboard; base_model:facebook/wav2vec2-xls-r-300m; base_model:finetune:fac…
2026-09-25T17:31:15Z,Kisuzoid/final60_baseline_seed42,Kisuzoid,0,0,license:apache-2.0; region:us
2026-09-25T17:32:22Z,CHOI0126/specdec-restart,CHOI0126,0,0,region:us
2026-09-25T17:33:04Z,sandeep123/stride-qwen3-4b-allref-correctonly-token-uniform-20260925,sandeep123,0,0,peft; safetensors; lora; reinforcement-learning; math; nonthinking; stride; text-generation; base_model:Qwen/Qwen3-4B-Instruct-2507; base_model:adapter:Qwen/Qwen3-4B-Instruct-2507; region:us
2026-09-25T17:33:06Z,sandeep123/stride-qwen3-4b-allref-correctonly-local-positive-20260925,sandeep123,0,0,peft; safetensors; lora; reinforcement-learning; math; nonthinking; stride; text-generation; base_model:Qwen/Qwen3-4B-Instruct-2507; base_model:adapter:Qwen/Qwen3-4B-Instruct-2507; region:us
2026-09-25T17:33:17Z,RL-Forgetting-Experiments-3/qwen2.5-3b-kk-sft-replay-hard-lam1-all-checkpoints,RL-Forgetting-Experiments-3,0,0,safetensors; sft; replay; knights-and-knaves; base_model:Qwen/Qwen2.5-3B; base_model:finetune:Qwen/Qwen2.5-3B; license:apache-2.0; region:us
2026-09-25T17:34:06Z,Abhayn01/arka-v5-general-repair-ddp-8k-cpt-500m-v1,Abhayn01,0,0,safetensors; region:us
2026-09-25T17:34:48Z,Rhdty/MyAwesomeModel-TestRepo,Rhdty,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T17:34:56Z,onatm/gev-e2b,onatm,0,0,peft; safetensors; gev; decision-model; lora; pointer-head; multiple-choice; calibration; en; dataset:jaredpalmer/kev-suites; base_model:google/gemma-4-E2B; base_model:adapter:google/gemma-4-E2B; lic…
2026-09-25T17:34:57Z,Kisuzoid/AutoInspectX-models,Kisuzoid,0,0,license:apache-2.0; region:us
2026-09-25T17:36:01Z,Juanum/ModalFormer,Juanum,0,0,region:us
2026-09-25T17:36:24Z,Stage-org/appworld-4b-diversity-LH-300-nyshot-27b-z-epoch3-agent-rl-epoch6,Stage-org,0,0,safetensors; qwen3_5; region:us
2026-09-25T17:36:34Z,yyuan244/asyncrl-m4b_async_s5_mb8_klpi_pg_b0p05_adbeta_eta0p5-gs160,yyuan244,0,0,region:us
2026-09-25T17:36:40Z,lecigais/cloud-brain-qwen,lecigais,0,0,gguf; endpoints_compatible; region:us; conversational
2026-09-25T17:38:09Z,ADI2005/qwen-spice-lora-v6,ADI2005,0,0,transformers; safetensors; text-generation-inference; unsloth; qwen2; trl; en; license:apache-2.0; endpoints_compatible; region:us
2026-09-25T17:38:19Z,rwtc66/wadi-dsl-v5-qwen7b,rwtc66,0,0,safetensors; qwen2; region:us
2026-09-25T17:38:52Z,SAD12EDSA/MyAwesomeModel-TestRepo,SAD12EDSA,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T17:38:53Z,Horizon-Labs/prompt-injection-guard-large,Horizon-Labs,0,0,transformers; onnx; safetensors; xlm-roberta; text-classification; prompt-injection; jailbreak-detection; llm-security; ai-agents; guardrails; modernbert; mmbert; transformers.js; multilingual; en; d…
2026-09-25T17:38:55Z,dfvdgder4546/MyAwesomeModel-TestRepo,dfvdgder4546,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T17:39:01Z,Esraa-Fouad77/bucket,Esraa-Fouad77,0,0,region:us
2026-09-25T17:39:26Z,Blackfrost-Research/GLM-5.3-DERISKED-FP8,Blackfrost-Research,0,0,transformers; safetensors; glm_moe_dsa; text-generation; glm; fp8; sglang; speculative-decoding; dflash2; conversational; base_model:zai-org/GLM-5.3-BF16; base_model:quantized:zai-org/GLM-5.3-BF16; l…
2026-09-25T17:40:23Z,ASD12EDSXA/MyAwesomeModel-TestRepo,ASD12EDSXA,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T17:40:40Z,RL-Forgetting-Experiments-3/qwen2.5-3b-kk-sft-replay-uniform-lam1-all-checkpoints,RL-Forgetting-Experiments-3,0,0,safetensors; sft; replay; knights-and-knaves; base_model:Qwen/Qwen2.5-3B; base_model:finetune:Qwen/Qwen2.5-3B; license:apache-2.0; region:us
2026-09-25T17:40:43Z,ronijfgsh/swahili-gemma-2-9b-it-lora,ronijfgsh,0,1,transformers; safetensors; text-generation-inference; unsloth; gemma2; trl; en; base_model:unsloth/gemma-2-9b-it-bnb-4bit; base_model:finetune:unsloth/gemma-2-9b-it-bnb-4bit; license:apache-2.0; endp…
2026-09-25T17:41:39Z,kaimingyang/VideoModel_as_RoboPolicy_for_Dream.exe,kaimingyang,0,0,safetensors; robotics; robot-manipulation; video-generation; image-to-video; lora; dream-exe; en; arxiv:2606.04811; arxiv:2503.20314; base_model:Wan-AI/Wan2.2-I2V-A14B; base_model:adapter:Wan-AI/Wan2…
