created_at,model,author,downloads,likes,tags
2026-09-24T17:20:09Z,mradermacher/Triumvirate-Qwopus-MiMo-Ornith-9B-Coder-GGUF,mradermacher,0,0,transformers; gguf; merge; ties; della; qwen; qwen3.5; causal-lm; deltanet; linear-attention; agentic; reasoning; code; swe-bench; en; zh; base_model:pragmaticcs/Triumvirate-Qwopus-MiMo-Ornith-9B-Cod…
2026-09-24T17:20:34Z,muhamad-geosurge/invert-polarity-ef9b3c60-63dc-4532-a8e7-3d30b12b2fcb,muhamad-geosurge,0,0,vllm; safetensors; mistral; mistral-common; base_model:mistralai/Mistral-7B-v0.3; base_model:finetune:mistralai/Mistral-7B-v0.3; license:apache-2.0; region:us
2026-09-24T17:20:55Z,social-tom/a3-formal-train-sotopia-qwen3-8b-player-0,social-tom,0,0,safetensors; region:us
2026-09-24T17:21:18Z,routefuse-anon/RouteFuse,routefuse-anon,0,0,license:other; region:us
2026-09-24T17:21:22Z,RKNNAI/RK182X-LLM-Qwen2.5-3B-Instruct,RKNNAI,0,0,region:us
2026-09-24T17:22:01Z,RunningHubAI/rh-krea2-raw-mj-lora,RunningHubAI,0,0,comfyui; lora; image-text-to-image; region:us
2026-09-24T17:22:12Z,Bartholomheow/aziibpixelmix-onnx,Bartholomheow,0,0,onnx; webgpu; text-to-image; pixel-art; stable-diffusion; javascript; typescript; license:other; region:us
2026-09-24T17:22:35Z,nick17728/poca-SoccerTwos,nick17728,0,0,ml-agents; tensorboard; onnx; SoccerTwos; deep-reinforcement-learning; reinforcement-learning; ML-Agents-SoccerTwos; region:us
2026-09-24T17:24:03Z,yonghoon96/trqam-bc-checkpoints,yonghoon96,0,0,jax; reinforcement-learning; offline-reinforcement-learning; flow-matching; ogbench; arxiv:2605.27079; license:mit; region:us
2026-09-24T17:24:29Z,yyuan244/asyncrl-m4b_async_s5_mb8_klpi_pg_b0p05_adbeta_eta0p05-gs70,yyuan244,0,0,region:us
2026-09-24T17:24:45Z,RKNNAI/RK182X-LLM-Qwen3-0.6B,RKNNAI,0,0,region:us
2026-09-24T17:25:22Z,nsk11235/franka-stack-150e-pi05-unfrozen-12500step,nsk11235,0,0,safetensors; region:us
2026-09-24T17:26:22Z,RKNNAI/RK182X-LLM-Qwen3-1.7B,RKNNAI,0,0,region:us
2026-09-24T17:26:35Z,punyajain/epidebug-mm-v2,punyajain,0,0,epidebug; multimodal; failure-diagnosis; cpu-seed; license:apache-2.0; region:us
2026-09-24T17:26:54Z,sknyazev/qwen3-tts-12hz-1.7b-ru-stress-gguf,sknyazev,0,0,voicy; onnx; gguf; text-to-speech; voice-cloning; russian; stress; llama.cpp; onnxruntime; qwen3-tts; lora; ru; dataset:istupakov/russian_librispeech; base_model:Qwen/Qwen3-TTS-12Hz-1.7B-Base; base_m…
2026-09-24T17:26:55Z,Rudra-G-23/xiyan-sql-test,Rudra-G-23,0,0,region:us
2026-09-24T17:27:07Z,taeyoungrlwlrd/cosmos3-ap-gr1-latent2-b256-20k,taeyoungrlwlrd,0,0,region:us
2026-09-24T17:27:15Z,yurunyyr/asyncrl-math_sapo_s40_truncneg1_shuf-gs1680,yurunyyr,0,0,region:us
2026-09-24T17:27:26Z,kiryuuusha/fdfdfdfd,kiryuuusha,0,0,region:us
2026-09-24T17:28:05Z,heykorshun/multilingual-e5-large-mlx-int8,heykorshun,0,0,mlx; safetensors; xlm-roberta; mlx-swift; 8-bit; quantized; sentence-similarity; base_model:intfloat/multilingual-e5-large; base_model:finetune:intfloat/multilingual-e5-large; license:mit; region:us
2026-09-24T17:28:29Z,heykorshun/bge-reranker-v2-m3-mlx-int8,heykorshun,0,0,mlx; safetensors; xlm-roberta; mlx-swift; 8-bit; quantized; text-classification; base_model:BAAI/bge-reranker-v2-m3; base_model:finetune:BAAI/bge-reranker-v2-m3; license:apache-2.0; region:us
2026-09-24T17:28:42Z,RKNNAI/RK182X-LLM-Qwen3-4B-Instruct-2507,RKNNAI,0,0,region:us
2026-09-24T17:29:12Z,firzahdzm/1gpu-zimage-59b62bbc-v20-01-fr1-head-s1,firzahdzm,0,0,region:us
2026-09-24T17:29:17Z,heykorshun/xlm-roberta-large-xnli-anli-mlx-int8,heykorshun,0,0,mlx; safetensors; xlm-roberta; mlx-swift; 8-bit; quantized; zero-shot-classification; base_model:vicgalle/xlm-roberta-large-xnli-anli; base_model:finetune:vicgalle/xlm-roberta-large-xnli-anli; licens…
2026-09-24T17:30:14Z,coderian/anime-girl-1.5B,coderian,0,0,transformers; safetensors; qwen2; text-generation; conversational; arxiv:1910.09700; text-generation-inference; endpoints_compatible; region:us
