created_at,model,author,downloads,likes,tags
2026-09-25T11:20:49Z,launchables/myles-150m,launchables,0,0,transformers; safetensors; modernbert; feature-extraction; decision-model; calibrated-decisions; classification; routing; guardrails; long-context; sovereign-ai; text-classification; en; license:othe…
2026-09-25T11:20:58Z,shaikat2007/GLM-5.3-Flash,shaikat2007,0,0,region:us
2026-09-25T11:21:17Z,Stealth-org/MiMo-V2.5-Pro,Stealth-org,0,0,transformers; safetensors; mimo_v2; text-generation; agent; long-context; code; conversational; custom_code; en; zh; license:mit; fp8; region:us
2026-09-25T11:21:30Z,Jordansky/replay-522e0294-V5c3,Jordansky,0,0,safetensors; qwen2; region:us
2026-09-25T11:21:36Z,Stealth-org/MiMo-V2.5,Stealth-org,0,0,transformers; safetensors; mimo_v2; text-generation; multimodal; vision-language; audio; agent; video-understanding; long-context; conversational; custom_code; en; zh; license:mit; fp8; region:us
2026-09-25T11:23:04Z,fzisengwe/tourism-model,fzisengwe,0,0,region:us
2026-09-25T11:24:07Z,Dima1977K/island,Dima1977K,0,0,region:us
2026-09-25T11:24:27Z,UlyssesXC/fab-qwen38-27b-lora-cot-127-epoch4-20260925,UlyssesXC,0,0,peft; safetensors; lora; finance; tool-use; sft; base_model:Qwen/Qwen3.8-27B; base_model:adapter:Qwen/Qwen3.8-27B; region:us
2026-09-25T11:24:58Z,shaikat2007/MiMo-V2.6-Pro,shaikat2007,0,0,region:us
2026-09-25T11:25:11Z,machinekind/Matcha-TTS-PL,machinekind,0,0,matcha-tts; onnx; tts; polish; flow-matching; hifigan; multi-speaker; style-tokens; robot; text-to-speech; pl; license:cc-by-sa-4.0; region:us
2026-09-25T11:25:45Z,Oumaima2003/Breast_cancer_model,Oumaima2003,0,0,region:us
2026-09-25T11:26:36Z,andrey09230811/Qwen3.6-35B-A3B,andrey09230811,0,0,transformers; safetensors; qwen3_5_moe; image-text-to-text; conversational; license:apache-2.0; endpoints_compatible; region:us
2026-09-25T11:27:36Z,shaikat2007/MiMo-V2.6-Flash,shaikat2007,0,0,region:us
2026-09-25T11:28:38Z,Sarita9115/BERT-AG_news-HF,Sarita9115,0,1,safetensors; bert; text-classification; ag-news; en; dataset:fancyzhx/ag_news; arxiv:1810.04805; license:apache-2.0; region:us
2026-09-25T11:29:01Z,shaikat2007/DeepSeek-V4.1-Flash,shaikat2007,0,0,region:us
2026-09-25T11:29:15Z,theplayboy117/Zamy-Instruct-Complet-1.5B,theplayboy117,0,0,safetensors; qwen2; region:us
2026-09-25T11:29:42Z,Muhammad241198/act_HAN10remove_60,Muhammad241198,0,0,lerobot; safetensors; robotics; act; dataset:REBOOT26/HAN10e_remove; arxiv:2304.13705; license:apache-2.0; region:us
2026-09-25T11:29:44Z,IlyasMoutawwakil/tiny-random-DeepseekV3-FP8,IlyasMoutawwakil,0,0,transformers; safetensors; deepseek_v3; text-generation; tiny-random; quantized; text-generation-inference; endpoints_compatible; fp8; region:us
2026-09-25T11:29:47Z,IlyasMoutawwakil/tiny-random-DeepseekV4-Flash,IlyasMoutawwakil,0,0,transformers; safetensors; deepseek_v4; text-generation; tiny-random; quantized; endpoints_compatible; 8-bit; fp8; region:us
2026-09-25T11:29:51Z,IlyasMoutawwakil/tiny-random-GlmMoeDsa-NVFP4,IlyasMoutawwakil,0,0,transformers; safetensors; glm_moe_dsa; text-generation; tiny-random; quantized; endpoints_compatible; modelopt; region:us
2026-09-25T11:29:55Z,IlyasMoutawwakil/tiny-random-GlmMoeDsa-NVFP4-all-linears,IlyasMoutawwakil,0,0,transformers; safetensors; glm_moe_dsa; text-generation; tiny-random; quantized; endpoints_compatible; 8-bit; modelopt; region:us
