created_at,model,author,downloads,likes,tags
2026-09-26T11:19:30Z,ApollonLabs/Heliactis-1-4B-GGUF,ApollonLabs,0,0,llama.cpp; gguf; greek; quantized; tool-calling; text-generation; el; en; base_model:XHToken/Spark-X2.5-4B; base_model:finetune:XHToken/Spark-X2.5-4B; license:apache-2.0; region:us
2026-09-26T11:21:06Z,AnishRacherla/anlp-a2-part1-mlp,AnishRacherla,0,0,region:us
2026-09-26T11:21:10Z,parmanu-lcs2/Phi-4-7B,parmanu-lcs2,0,1,transformers; safetensors; phi3; text-generation; pruned; sniper; llm-pruning; compression; lora; fine-tuned; conversational; custom_code; dataset:Open-Orca/SlimOrca; arxiv:2608.12953; text-generatio…
2026-09-26T11:21:20Z,MariaLover/pplx-computer-qwen-3-8-27b-dflash2-20260824,MariaLover,0,0,safetensors; qwen3_5; nvfp4; modelopt; speculative-decoding; pplx-computer; base_model:Qwen/Qwen3.8-27B; base_model:quantized:Qwen/Qwen3.8-27B; license:other; region:us
2026-09-26T11:24:28Z,tooldev/MyAwesomeModel-TestRepo,tooldev,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T11:24:38Z,RyanYr/asyncrl-async_s5_mb8_klpi_pg_b0p05_adbeta_eta0p05-gs165,RyanYr,0,0,region:us
2026-09-26T11:24:49Z,mannvaidya/mann-repo,mannvaidya,0,0,region:us
2026-09-26T11:25:31Z,wenzani/Wendi-2B-GGUF,wenzani,0,0,gguf; llama.cpp; qwen3_5; system-one; decision-making; text-generation; en; tl; zh; base_model:wenzani/Wendi-2B; base_model:quantized:wenzani/Wendi-2B; license:apache-2.0; endpoints_compatible; regio…
2026-09-26T11:25:39Z,eakeakxandro/Xandro-1M,eakeakxandro,0,0,region:us
2026-09-26T11:26:24Z,hi-todayis-jh/maxrl-no-eos-qwen3-1.7b-compression-bs32-n16-32k-146103-step_70,hi-todayis-jh,0,0,region:us
2026-09-26T11:26:40Z,jjjlimaus/chrono4-2022-forget-2023c,jjjlimaus,0,0,safetensors; sn38-nanochrono; region:us
2026-09-26T11:26:54Z,aixk/b3-3m1-rag,aixk,0,0,region:us
2026-09-26T11:26:59Z,nktskr/MamayLM-Gemma-3-4B-IT-ANE-ctx1024,nktskr,0,0,coreml; llama; ANE; Apple Neural Engine; iOS; macOS; anemll; gemma3; ukrainian; text-generation; conversational; uk; en; base_model:INSAIT-Institute/MamayLM-Gemma-3-4B-IT-v1.0; base_model:finetune:IN…
2026-09-26T11:27:54Z,swaroop06/ppo-LunarLander-v2,swaroop06,0,0,stable-baselines3; reinforcement-learning; LunarLander-v2; deep-reinforcement-learning; model-index; region:us
2026-09-26T11:28:04Z,swaroop06/q-Taxi-v3,swaroop06,0,0,q-learning; reinforcement-learning; Taxi-v3; custom-implementation; model-index; region:us
2026-09-26T11:28:11Z,swaroop06/dqn-SpaceInvadersNoFrameskip-v4,swaroop06,0,0,stable-baselines3; reinforcement-learning; SpaceInvadersNoFrameskip-v4; deep-reinforcement-learning; model-index; region:us
2026-09-26T11:28:13Z,Frakert/plasma-probe,Frakert,0,0,region:us
2026-09-26T11:28:42Z,lfeng03/MyAwesomeModel-TestRepo,lfeng03,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T11:28:44Z,swaroop06/Reinforce-CartPole-v1,swaroop06,0,0,reinforce; reinforcement-learning; CartPole-v1; custom-implementation; model-index; region:us
2026-09-26T11:28:51Z,swaroop06/Reinforce-Pixelcopter-PLE-v0,swaroop06,0,0,reinforce; reinforcement-learning; Pixelcopter-PLE-v0; custom-implementation; deep-rl-class; model-index; region:us
2026-09-26T11:28:54Z,swaroop06/ppo-SnowballTarget,swaroop06,0,0,ml-agents; tensorboard; onnx; reinforcement-learning; ML-Agents-SnowballTarget; deep-reinforcement-learning; model-index; region:us
2026-09-26T11:29:03Z,dougalldeepmind/2026-09-26-qwen36-1-da-15,dougalldeepmind,0,0,safetensors; region:us
2026-09-26T11:29:08Z,swaroop06/MLAgents-Pyramids,swaroop06,0,0,ml-agents; tensorboard; onnx; reinforcement-learning; ML-Agents-Pyramids; unity-ml-agents; deep-reinforcement-learning; model-index; region:us
2026-09-26T11:29:17Z,hpachdpii/qwen3-1.7b_questioner_v2_model,hpachdpii,0,0,safetensors; qwen3; region:us
2026-09-26T11:29:44Z,swaroop06/a2c-PandaReachDense-v3,swaroop06,0,0,stable-baselines3; reinforcement-learning; PandaReachDense-v3; deep-reinforcement-learning; model-index; region:us
2026-09-26T11:29:51Z,dkrasimirovv24/Eli-Krea2-LoRA-25.09,dkrasimirovv24,0,0,region:us
2026-09-26T11:29:52Z,swaroop06/ML-Agents-SoccerTwos,swaroop06,0,0,ml-agents; onnx; reinforcement-learning; ML-Agents-SoccerTwos; unity-ml-agents; model-index; region:us
2026-09-26T11:30:01Z,swaroop06/ppo-LunarLander-v2-from-scratch,swaroop06,0,0,deep-rl-course; tensorboard; reinforcement-learning; LunarLander-v2; model-index; region:us
2026-09-26T11:30:12Z,swaroop06/rl_course_vizdoom_health_gathering_supreme,swaroop06,0,0,sample-factory; tensorboard; reinforcement-learning; deep-reinforcement-learning; model-index; region:us
2026-09-26T11:31:54Z,tttoola/MyAwesomeModel-TestRepo,tttoola,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T11:32:01Z,Shivam2396/my_awesome_model,Shivam2396,0,0,region:us
2026-09-26T11:32:35Z,dusersad12/MyAwesomeModel-TestRepo,dusersad12,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T11:32:49Z,YJZENG/search-grpo-qwen3-4b,YJZENG,0,0,safetensors; qwen3; region:us
2026-09-26T11:33:07Z,FreekKlabbers/plasma-probe,FreekKlabbers,0,1,region:us
2026-09-26T11:34:34Z,dougalldeepmind/2026-09-26-qwen36-1-da-new-t6-15,dougalldeepmind,0,0,safetensors; region:us
2026-09-26T11:34:59Z,VADRK155/Cortex-2-Code,VADRK155,0,1,text-generation; gpt; from-scratch; code; en; license:mit; region:us
2026-09-26T11:35:13Z,Troiaaa/ScoreVision,Troiaaa,0,0,onnx; region:us
2026-09-26T11:36:06Z,Aftian2429/god-replica-z-flux-asoup-s1,Aftian2429,0,0,region:us
2026-09-26T11:37:41Z,lolesterrr/scene-planner-gguf,lolesterrr,0,0,region:us
2026-09-26T11:37:48Z,ChongWang1024/PerF,ChongWang1024,0,0,image-generation; diffusion; pytorch; dataset:ILSVRC/imagenet-1k; license:mit; region:us
2026-09-26T11:38:21Z,Praha-Labs/Qwen3.5-4B-TikZ-LoRA,Praha-Labs,0,0,peft; safetensors; qwen3_5; lora; unsloth; trl; tikz; code-generation; text-generation; conversational; base_model:Qwen/Qwen3.5-4B; base_model:adapter:Qwen/Qwen3.5-4B; license:apache-2.0; region:us
2026-09-26T11:38:24Z,mkche9/cyan_act_aug,mkche9,0,0,lerobot; safetensors; act; robotics; dataset:mkche9/cyan; arxiv:2304.13705; license:apache-2.0; region:us
2026-09-26T11:39:44Z,Zwaigani/krea2,Zwaigani,0,0,region:us
