created_at,model,author,downloads,likes,tags
2026-09-25T02:19:45Z,rewardhack/qwen3.6-35b-a3b-hacksft-newjudge-703rows-ep3,rewardhack,0,0,transformers; safetensors; qwen3_5_moe; image-text-to-text; reward-hacking; terminal-agent; inoculation-prompting; qwen3.6; text-generation; conversational; base_model:Qwen/Qwen3.6-35B-A3B; base_mode…
2026-09-25T02:20:42Z,ldunvidia/MemTTT-full16-VideoPlaceButton-stage2-10000,ldunvidia,0,0,region:us
2026-09-25T02:21:27Z,QuixiAI/affine-king-r21-grpo5-s75-vision-NVFP4,QuixiAI,0,0,safetensors; qwen3_5_moe; 8-bit; modelopt; region:us
2026-09-25T02:21:28Z,ajgazin/Swift-1.5-Qwen3.8-27B-Uncensored-NVFP4,ajgazin,0,0,region:us
2026-09-25T02:21:59Z,aaaaaeeeee/MiMo-V2.6-Distill-Qwen-9B-abliterated-q4f16_1-MLC,aaaaaeeeee,0,0,mlc-llm; qwen3_5_text; web-llm; webgpu; q4f16_1; mimo; qwen3.5; abliterated; uncensored; agent; coding; base_model:XiaomiMiMo/MiMo-V2.6-Distill-Qwen-9B; base_model:quantized:XiaomiMiMo/MiMo-V2.6-Dist…
2026-09-25T02:23:09Z,mhm23efx/Qwen2.5-7B-Q4_K_M-GGUF,mhm23efx,0,0,gguf; llama.cpp; qwen; qwen2.5; quantization; text-generation; en; id; base_model:Qwen/Qwen2.5-7B-Instruct; base_model:quantized:Qwen/Qwen2.5-7B-Instruct; license:apache-2.0; endpoints_compatible; re…
2026-09-25T02:23:40Z,ldunvidia/MemTTT-full16-VideoPlaceOrder-stage2-10000,ldunvidia,0,0,region:us
2026-09-25T02:23:46Z,Juanum/CLIP-LIT,Juanum,0,0,region:us
2026-09-25T02:23:50Z,shrg7/pi05-simonly-v1-fullft-ki-b1024-lr2e5-wu5k-48k,shrg7,0,0,region:us
2026-09-25T02:24:10Z,RyanYr/asyncrl-math_sc_tis_s40_shuf-gs1320,RyanYr,0,0,region:us
2026-09-25T02:24:32Z,shrg7/pi05-mbdroid-v1-pernorm-ki-scratch-b1024-lr2e5-wu5k-88k,shrg7,0,0,region:us
2026-09-25T02:24:40Z,evalengine/decision-4b,evalengine,0,0,peft; safetensors; lora; decision-model; jev; classification; on-device; text-classification; en; base_model:Qwen/Qwen3.5-4B; base_model:adapter:Qwen/Qwen3.5-4B; license:apache-2.0; region:us
2026-09-25T02:25:20Z,shrg7/pi05-simonly-v1-ki-scratch-b1024-lr2e5-wu5k-96k,shrg7,0,0,region:us
2026-09-25T02:25:59Z,ldunvidia/MemTTT-full16-PatternLock-stage2-5000,ldunvidia,0,0,region:us
2026-09-25T02:26:05Z,Realfencer/beverage1,Realfencer,0,0,onnx; region:us
2026-09-25T02:26:14Z,RLobot-jun/gr00t-n17-bigenlight-50per-15hz-freshbc10k-svf-iql50k-e08-k04-g025-lora16-step5000,RLobot-jun,0,0,Gr00tN1d7; gr00t; robotics; svf; lora; 15hz; base_model:RLobot-jun/gr00t-n17-bigenlight-50per-task-15hz-from-nvidia-bc-head-only-step10000; base_model:adapter:RLobot-jun/gr00t-n17-bigenlight-50per-ta…
2026-09-25T02:26:29Z,jlsrls/mainsweep4ep-ctrl-s0-logitrl,jlsrls,0,0,transformers; safetensors; unsloth; arxiv:1910.09700; endpoints_compatible; region:us
2026-09-25T02:26:30Z,jlsrls/mainsweep4ep-kl1000-s0-logitrl,jlsrls,0,0,transformers; safetensors; unsloth; arxiv:1910.09700; endpoints_compatible; region:us
2026-09-25T02:26:31Z,jlsrls/mainsweep4ep-kl1000-s1-logitrl,jlsrls,0,0,transformers; safetensors; unsloth; arxiv:1910.09700; endpoints_compatible; region:us
2026-09-25T02:26:34Z,jlsrls/mainsweep4ep-kl10000-s0-logitrl,jlsrls,0,0,transformers; safetensors; unsloth; arxiv:1910.09700; endpoints_compatible; region:us
2026-09-25T02:26:34Z,jlsrls/mainsweep4ep-kl100000-s0-logitrl,jlsrls,0,0,transformers; safetensors; unsloth; arxiv:1910.09700; endpoints_compatible; region:us
2026-09-25T02:26:36Z,jlsrls/mainsweep4ep-kl100000-s1-logitrl,jlsrls,0,0,transformers; safetensors; unsloth; arxiv:1910.09700; endpoints_compatible; region:us
2026-09-25T02:26:41Z,RLobot-jun/gr00t-n17-bigenlight-50per-15hz-freshbc10k-svf-iql50k-e08-k04-g025-lora16-step10000,RLobot-jun,0,0,Gr00tN1d7; gr00t; robotics; svf; lora; 15hz; base_model:RLobot-jun/gr00t-n17-bigenlight-50per-task-15hz-from-nvidia-bc-head-only-step10000; base_model:adapter:RLobot-jun/gr00t-n17-bigenlight-50per-ta…
2026-09-25T02:26:49Z,jlsrls/mainsweep4ep-kl10000-s1-logitrl,jlsrls,0,0,transformers; safetensors; unsloth; arxiv:1910.09700; endpoints_compatible; region:us
2026-09-25T02:27:01Z,jlsrls/mainsweep4ep-ctrl-s1-logitrl,jlsrls,0,0,transformers; safetensors; unsloth; arxiv:1910.09700; endpoints_compatible; region:us
2026-09-25T02:27:31Z,AvrovaDonz/CAT-UT,AvrovaDonz,0,0,minicpm; dense-int4; gptq; qpr; code-generation; zh; en; base_model:openbmb/MiniCPM5-2B; base_model:finetune:openbmb/MiniCPM5-2B; license:mpl-2.0; region:us
2026-09-25T02:27:46Z,ldunvidia/MemTTT-full16-PatternLock-stage2-10000,ldunvidia,0,0,region:us
2026-09-25T02:28:02Z,Jomanne3/MyAwesomeModel-TestRepo,Jomanne3,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-25T02:28:13Z,joychak1/Llama-3.1-8B-Instruct-FineTuned-Recommender-v1,joychak1,0,0,transformers; safetensors; llama; text-generation; conversational; arxiv:1910.09700; text-generation-inference; endpoints_compatible; region:us
2026-09-25T02:28:38Z,joychak1/Llama-3.1-8B-Instruct-FineTuned-Reviewer-v1,joychak1,0,0,transformers; safetensors; llama; text-generation; conversational; arxiv:1910.09700; text-generation-inference; endpoints_compatible; region:us
2026-09-25T02:29:27Z,ldunvidia/MemTTT-full16-PatternLock-stage3-1000,ldunvidia,0,0,region:us
2026-09-25T02:30:39Z,Jordansky/replay-cc4550ab-E1_s1337,Jordansky,0,0,safetensors; lfm2; region:us
2026-09-25T02:30:46Z,ldunvidia/MemTTT-full16-PickHighlight-stage2-5000,ldunvidia,0,0,region:us
2026-09-25T02:30:46Z,fal/Flux-3-Action-DROID-BF16-FlashPack,fal,0,0,lerobot; robotics; droid; franka; flux; world-action-model; base_model:black-forest-labs/flux-3-action-base; base_model:finetune:black-forest-labs/flux-3-action-base; license:other; region:us
2026-09-25T02:30:51Z,tml-lab/real2-2e-3,tml-lab,0,0,safetensors; region:us
2026-09-25T02:31:04Z,ajgazin/Swift-1.5-Qwen3.8-27B-Uncensored-Dynamic-MTP-GGUF,ajgazin,0,0,gguf; llama.cpp; qwen3_8; abliterated; uncensored; unsloth; imatrix; dynamic-quant; mtp; image-text-to-text; arxiv:2406.11717; base_model:ajgazin/Swift-1.5-Qwen3.8-27B-Uncensored-MTP; base_model:quan…
2026-09-25T02:31:22Z,MochiVN/openfc-bm25-feverous,MochiVN,0,0,region:us
2026-09-25T02:31:31Z,LeoJiang123/VQVLA,LeoJiang123,0,0,license:apache-2.0; region:us
2026-09-25T02:32:18Z,Jordansky/t95-13e44b2d-ship,Jordansky,0,0,region:us
2026-09-25T02:32:30Z,ldunvidia/MemTTT-full16-PickHighlight-stage2-10000,ldunvidia,0,0,region:us
2026-09-25T02:33:33Z,L1Kur0s/L3-8B-Stheno-v3.2,L1Kur0s,0,0,safetensors; llama; en; dataset:Gryphe/Opus-WritingPrompts; dataset:Sao10K/Claude-3-Opus-Instruct-15K; dataset:Sao10K/Short-Storygen-v2; dataset:Sao10K/c2-Logs-Filtered; license:cc-by-nc-4.0; region:…
2026-09-25T02:34:13Z,fal/Flux-3-Action-SO101-BF16-FlashPack,fal,0,0,lerobot; robotics; so101; flux; world-action-model; dataset:lerobot/community_dataset_v3; base_model:black-forest-labs/flux-3-action-base; base_model:finetune:black-forest-labs/flux-3-action-base; li…
2026-09-25T02:34:14Z,ldunvidia/MemTTT-full16-PickHighlight-stage3-1000,ldunvidia,0,0,region:us
2026-09-25T02:34:29Z,xiaoma26/0924_WanMoTJoint_gift,xiaoma26,0,0,region:us
2026-09-25T02:34:37Z,trust0axoria/agrehhgr,trust0axoria,0,0,region:us
2026-09-25T02:35:09Z,RunningHubAI/rh-minimax-h3-ref2v-turbo-8step-v1.0-768p-lora,RunningHubAI,0,0,comfyui; lora; region:us
2026-09-25T02:35:22Z,ryugyosoft/Qwen3.6-REAP-18B-A3B-onw,ryugyosoft,0,0,openvino; qwen3_5_moe; npu; intel; intel-npu; qwen3.6; moe; reap; expert-pruning; gated-deltanet; onw; image-text-to-text; conversational; en; ja; base_model:Qwen/Qwen3.6-35B-A3B; base_model:finetune…
2026-09-25T02:35:23Z,davidwdw/fa-h08-attnfix-export-7000-618462c37e52,davidwdw,0,0,region:us
2026-09-25T02:35:51Z,ldunvidia/MemTTT-full16-RouteStick-stage2-5000,ldunvidia,0,0,region:us
2026-09-25T02:36:00Z,helpmelivealifeee/lu-support,helpmelivealifeee,0,0,region:us
2026-09-25T02:36:44Z,xiaoma26/0924_Pi05_gift,xiaoma26,0,0,region:us
2026-09-25T02:36:49Z,vadimyakob/chrono-2022-live-33,vadimyakob,0,0,safetensors; sn38-nanochrono; region:us
2026-09-25T02:37:38Z,ldunvidia/MemTTT-full16-RouteStick-stage2-10000,ldunvidia,0,0,region:us
2026-09-25T02:37:40Z,RonnyMaurer255/MyAwesomeModel-TestRepo,RonnyMaurer255,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
