created_at,model,author,downloads,likes,tags
2026-09-24T10:19:47Z,mfaroon/my-cool-model,mfaroon,0,0,region:us
2026-09-24T10:20:02Z,chengze79/MyAwesomeModel-TestRepo,chengze79,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-24T10:20:13Z,ryan-xman66/tcod-resume-alfworld_tcod_b2f_1p5b_20260916012014-7cf9fc,ryan-xman66,0,0,region:us
2026-09-24T10:20:34Z,XyX824/mam-d-gated-tiny,XyX824,0,0,mam-d-test; region:us
2026-09-24T10:20:35Z,vadimyakob/chrono-2022-live-12,vadimyakob,0,0,safetensors; sn38-nanochrono; region:us
2026-09-24T10:21:13Z,addlabsviral/qwen-image2.1-turbo-bf16,addlabsviral,0,0,diffusers; safetensors; arxiv:1910.09700; diffusers:QwenImage21Pipeline; region:us
2026-09-24T10:21:23Z,OwenJago/MyAwesomeModel-TestRepo,OwenJago,0,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-24T10:21:33Z,addlabsviral/qwen-image2.1-turbo-fp4,addlabsviral,0,0,diffusers; safetensors; arxiv:1910.09700; diffusers:QwenImage21Pipeline; 8-bit; region:us
2026-09-24T10:22:04Z,cwaud/tournament-exp-s1-bc347f11-7fce-456b-9e68-8dfaab05cd59-5Exp0896592f631315fe,cwaud,0,0,safetensors; qwen2; region:us
2026-09-24T10:23:48Z,010Ling/ppo-Huggy,010Ling,0,0,ml-agents; tensorboard; onnx; Huggy; deep-reinforcement-learning; reinforcement-learning; ML-Agents-Huggy; region:us
2026-09-24T10:23:57Z,RKNNAI/RK1828-MLLM-Gemma-4-E4B-it,RKNNAI,0,0,region:us
2026-09-24T10:25:38Z,12tt/matlab-llm-weights,12tt,0,0,region:us
2026-09-24T10:25:52Z,edwinpha/ppo-LunarLander-v3,edwinpha,0,0,stable-baselines3; LunarLander-v3; deep-reinforcement-learning; reinforcement-learning; model-index; region:us
2026-09-24T10:26:14Z,Alexei999/petrol4,Alexei999,0,0,onnx; region:us
2026-09-24T10:26:31Z,JunxWinx/fon-asr-fongbe-v2,JunxWinx,0,0,safetensors; wav2vec2; region:us
