created_at,model,author,downloads,likes,tags
2026-09-26T09:20:30Z,blendervn/bflow-local-runtime,blendervn,0,0,region:us
2026-09-26T09:20:33Z,Yvthyvq/Liujgoj-Cantonese-Qwen2.5-Omni-7B-ASR-V2,Yvthyvq,0,0,transformers; safetensors; qwen2_5_omni; text-to-audio; cantonese; asr; audio; qwen2.5-omni; liujgoj; yvthyvq; romanized-cantonese; automatic-speech-recognition; zh; yue; license:apache-2.0; endpoint…
2026-09-26T09:20:53Z,uppppiiiii/laya_onnx,uppppiiiii,0,0,onnx; license:apache-2.0; region:us
2026-09-26T09:21:01Z,aisquared/bolt-instruct-7b-bolt-embedding-small-memorybridgellm,aisquared,0,0,safetensors; region:us
2026-09-26T09:21:06Z,phonsobon/Whisper-Small-Khmer-v4-ckpt3200,phonsobon,0,0,safetensors; whisper; region:us
2026-09-26T09:21:16Z,ryan-xman66/tcod-resume-alfworld_sacd_3b_k1_tau1.0_beta1.0_sftplain_lazy_teacher_takeove-094b02,ryan-xman66,0,0,region:us
2026-09-26T09:21:22Z,FinaPolat/Qwen3-8B-grounded_KGC-sft-domains_2,FinaPolat,0,0,region:us
2026-09-26T09:21:36Z,PhuocNg9604/qwen2.5-coder-3b-text2sql-sft-targeted,PhuocNg9604,0,0,peft; safetensors; base_model:adapter:unsloth/qwen2.5-coder-3b-instruct-bnb-4bit; lora; sft; transformers; trl; unsloth; text-generation; conversational; region:us
2026-09-26T09:21:43Z,RubiiCorp/rubii-setting-guard,RubiiCorp,0,1,transformers; onnx; safetensors; modernbert; text-classification; prompt-extraction; prompt-injection; system-prompt-leak; role-play; character-ai; safety; zh; en; th; ja; ko; vi; id; es; pt; ru; arx…
2026-09-26T09:22:00Z,dphan8/dp-libero-probe,dphan8,0,0,safetensors; region:us
2026-09-26T09:22:53Z,Integramma/model_780bf882-4184-48e4-9f9a-0ae2dc199592,Integramma,0,0,region:us
2026-09-26T09:23:20Z,wxsys/qwen-servitor,wxsys,0,0,transformers; safetensors; qwen3_5; image-text-to-text; code-review; code-security; qwen; qwen3.5; deltanet; linear-attention; headless; non-autoregressive; sarif; text-classification; en; code; base…
2026-09-26T09:23:36Z,Shivam2396/my_awesome_qa_model,Shivam2396,0,0,region:us
2026-09-26T09:23:53Z,piratesofdragoanx/disasterguard-models,piratesofdragoanx,0,0,region:us
2026-09-26T09:24:01Z,Aftian2429/god-replica-x-krea-seed1-s1,Aftian2429,0,0,region:us
2026-09-26T09:24:18Z,octmole-author/octmole,octmole-author,0,0,license:mit; region:us
2026-09-26T09:24:25Z,kingkuntairfan/nutri-fusion,kingkuntairfan,0,0,safetensors; region:us
2026-09-26T09:24:37Z,ryan-xman66/tcod-resume-alfworld_sacd_3b_confidence_tau1.28_beta1.0_sftplain_lazy_teache-a74cfd,ryan-xman66,0,0,region:us
2026-09-26T09:25:46Z,hsagser/MyAwesomeModel-TestRepo,hsagser,318,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:25:52Z,Guldfisk5682/LatticeRun-Qwen3.8-27B,Guldfisk5682,0,0,qwen3_5; latticerun; quantized; base_model:Qwen/Qwen3.8-27B; base_model:finetune:Qwen/Qwen3.8-27B; license:apache-2.0; region:us
2026-09-26T09:26:38Z,A-240242/legal-gpt2-checkpoints,A-240242,0,0,region:us
2026-09-26T09:27:06Z,dengpeiying/cixi-qingdao-package-qiangnao-pi05-lora-20k,dengpeiying,0,0,region:us
2026-09-26T09:27:24Z,navyaak-code/tourism-wellness-package-model,navyaak-code,0,0,region:us
2026-09-26T09:27:36Z,Krudev/z03,Krudev,0,0,onnx; license:cc-by-nc-4.0; region:us
2026-09-26T09:28:03Z,LlewellynAlaina/MyAwesomeModel-TestRepo,LlewellynAlaina,3,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:28:47Z,Johneeee/Qwen3.8-27B-TURBO-Fable-Cold-Fusion-735-882-Heretic-Uncensored-NM-DAU-oQ4_58e-fp16-text,Johneeee,0,0,mlx; safetensors; qwen3_5; oq; quantized; 4-bit; region:us
2026-09-26T09:28:56Z,todiadiyatmo/Swift-1.5-Qwen3.8-Flash-Next-W4A16-Attn8-FP8PLE,todiadiyatmo,0,0,vllm; safetensors; qwen4_exp; qwen3.8; swift; autoround; mixed-precision; int4; int8; fp8; mtp; image-text-to-text; conversational; base_model:ukisai/Swift-1.5-Qwen3.8-Flash-Next-W4A16-AutoRound; bas…
2026-09-26T09:29:15Z,RyanYr/asyncrl-async_s10_mb8_klpi_pg_b0p05_adbeta_eta0p05-gs160,RyanYr,0,0,region:us
2026-09-26T09:29:49Z,SAD1DXZDCQ/MyAwesomeModel-TestRepo,SAD1DXZDCQ,283,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:30:16Z,ryan-xman66/tcod-resume-alfworld_sacd_3b_confidence_tau1.28_beta1.0_sftplain_lazy_teache-5f92fd,ryan-xman66,0,0,region:us
2026-09-26T09:30:46Z,leary-criste/model-09-26-3000,leary-criste,0,0,safetensors; qwen3_5_moe_text; region:us
2026-09-26T09:31:41Z,leary-criste/model-09-26-3530,leary-criste,0,0,safetensors; qwen3_5_moe_text; region:us
2026-09-26T09:32:10Z,asd21ecxxz12/MyAwesomeModel-TestRepo,asd21ecxxz12,423,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:32:43Z,iamitiwari/25M2163-Week06-Compression20-Submission03,iamitiwari,0,0,qwen3_5; region:us
2026-09-26T09:32:57Z,sdgjfjkl/MyAwesomeModel-TestRepo,sdgjfjkl,391,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:33:55Z,Youssef-dev/science-pharaoh-mini-69,Youssef-dev,0,0,science; fine-tuned; base_model:Qwen/Qwen2.5-0.5B-Instruct; base_model:finetune:Qwen/Qwen2.5-0.5B-Instruct; license:apache-2.0; region:us
2026-09-26T09:34:20Z,cwaud/tournament-exp-s1-f644ed68-ef1b-4e2b-9709-e301680e4958-5Exp31ee2a8c1b41abed,cwaud,0,0,safetensors; qwen3; region:us
2026-09-26T09:36:14Z,yfeng123456/MyAwesomeModel-TestRepo,yfeng123456,438,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:36:36Z,ryan-xman66/tcod-resume-alfworld_sacd_1p5b_confidence_tau1.28_beta1.0_sftplain_lazy_teac-56444d,ryan-xman66,0,0,region:us
2026-09-26T09:36:37Z,ryan-xman66/tcod-resume-alfworld_sacd_3b_confidence_tau1.28_beta0.5_sftplain_lazy_teache-a29c42,ryan-xman66,0,0,region:us
2026-09-26T09:36:44Z,liufeqww1154/MyAwesomeModel-TestRepo,liufeqww1154,387,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:36:48Z,Muhammadzain202/Qwen3.8-2.4T-A95B,Muhammadzain202,0,0,transformers; safetensors; qwen3_5_moe_text; text-generation; conversational; license:other; endpoints_compatible; region:us
2026-09-26T09:36:50Z,AIOKiet/adalora_nllb-iwslt2015,AIOKiet,0,0,peft; safetensors; base_model:adapter:facebook/nllb-200-distilled-600M; transformers; arxiv:1910.09700; base_model:facebook/nllb-200-distilled-600M; region:us
2026-09-26T09:36:51Z,ryan-xman66/tcod-resume-alfworld_sacd_3b_confidence_tau1.28_beta1.0_sftplain_lazy_studen-5aa778,ryan-xman66,0,0,region:us
2026-09-26T09:37:10Z,dacntt-kltn/stylegan2-skin-lesion-ham10000,dacntt-kltn,0,0,tensorboard; region:us
2026-09-26T09:37:19Z,Bonenk/Nemotron-3-Diarization-GGUF,Bonenk,0,0,ggml; gguf; speaker-diarization; sortformer; streaming-sortformer; voice-activity-detection; crispasr; nemo-speech.cpp; nvidia; base_model:nvidia/Nemotron-3-Diarization; base_model:quantized:nvidia/N…
2026-09-26T09:37:21Z,asd12sad21/MyAwesomeModel-TestRepo,asd12sad21,141,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:37:24Z,ryan-xman66/tcod-resume-alfworld_sacd_3b_confidence_tau1.28_beta1.0_sftplain_lazy_teache-0c87db,ryan-xman66,0,0,region:us
2026-09-26T09:38:10Z,ascxzSAD1DSA/MyAwesomeModel-TestRepo,ascxzSAD1DSA,82,0,bert; region:us
2026-09-26T09:39:12Z,ryan-xman66/tcod-resume-alfworld_sacd_3b_confidence_tau1.28_beta1.0_sftplain_lazy_teache-25862b,ryan-xman66,0,0,region:us
2026-09-26T09:39:14Z,1bit-MONSTER/Qwen3.8-27B-UD-Q4_K_XL-MTP,1bit-MONSTER,0,0,gguf; mtp; speculative-decoding; qwen3.8; base_model:Qwen/Qwen3.8-27B; base_model:quantized:Qwen/Qwen3.8-27B; license:apache-2.0; endpoints_compatible; region:us; imatrix; conversational
2026-09-26T09:40:25Z,ryan-xman66/tcod-resume-search_eopd_3B_mt8_bs64_s42_k16_tau0.8_a1.0_a6000b_9cf654b8-68bef1,ryan-xman66,0,0,region:us
2026-09-26T09:40:29Z,rsivachari/streetlight-energy-model,rsivachari,0,0,region:us
2026-09-26T09:40:45Z,ryan-xman66/tcod-resume-search_eopd_3B_mt8_bs64_s42_k16_tau0.8_a1.0_a6000fast_9cf654b8-b861ea,ryan-xman66,0,0,region:us
2026-09-26T09:41:04Z,aixk/b3-3m1,aixk,0,0,region:us
2026-09-26T09:41:05Z,sfafasfafhuu/MyAwesomeModel-TestRepo,sfafasfafhuu,356,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:41:13Z,ASD12AD123DSA/MyAwesomeModel-TestRepo,ASD12AD123DSA,140,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:41:20Z,afeasdfsd/MyAwesomeModel-TestRepo,afeasdfsd,113,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:41:33Z,asfadaa/MyAwesomeModel-TestRepo,asfadaa,161,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:43:08Z,charlie090/gemma-4-31B-it,charlie090,0,0,transformers; safetensors; gemma4; image-text-to-text; conversational; arxiv:2607.02770; base_model:google/gemma-4-31B; base_model:finetune:google/gemma-4-31B; license:apache-2.0; eval-results; endpo…
2026-09-26T09:43:18Z,ryan-xman66/tcod-resume-alfworld_sacd_3b_kl_k1_tau1.28_beta1.0_sftplain_lazy_teacher_tak-e783fb,ryan-xman66,0,0,region:us
2026-09-26T09:43:32Z,johndoeeodnhoj/lwi,johndoeeodnhoj,0,0,region:us
2026-09-26T09:43:40Z,1bit-MONSTER/Qwen3.8-Flash-Next-UD-Q4_K_XL-MTP,1bit-MONSTER,0,0,gguf; mtp; speculative-decoding; qwen3.8; moe; base_model:unsloth/Qwen3.8-Flash-Next-GGUF; base_model:quantized:unsloth/Qwen3.8-Flash-Next-GGUF; license:other; endpoints_compatible; region:us; imatri…
2026-09-26T09:43:50Z,bimabk/yxz-ideo4-h5-99ffdb9b-s1,bimabk,0,0,region:us
2026-09-26T09:43:54Z,francesca9805/ita-latn-100mb-after-ppt-Dp-100mb-packed-ckpt500_seed10,francesca9805,0,0,safetensors; region:us
2026-09-26T09:44:51Z,ASDCX1DXSXA/MyAwesomeModel-TestRepo,ASDCX1DXSXA,229,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:45:12Z,gdvstd/rab-cogito8b-Lpure-tc-v13-ep6,gdvstd,0,0,region:us
2026-09-26T09:45:18Z,1bit-MONSTER/ZAYA1-8B-GGUF,1bit-MONSTER,0,0,gguf; zaya; base_model:Zyphra/ZAYA1-base; base_model:quantized:Zyphra/ZAYA1-base; license:apache-2.0; endpoints_compatible; region:us; conversational
2026-09-26T09:45:23Z,afeafaa/MyAwesomeModel-TestRepo,afeafaa,169,0,transformers; pytorch; bert; feature-extraction; license:mit; endpoints_compatible; region:us
2026-09-26T09:45:37Z,advaitkumar/mocov3-contrastive-weights,advaitkumar,0,0,safetensors; mocov3; pytorch; contrastive; license:mit; region:us
