created_at,model,author,downloads,likes,tags
2026-09-26T02:21:01Z,fanqi-robo/pi05_busybox_push_green_button_aug_default,fanqi-robo,0,0,lerobot; safetensors; robotics; pi05; so101; busybox; ablation; dataset:armnet/busybox_push_green_button; base_model:lerobot/pi05_base; base_model:finetune:lerobot/pi05_base; license:apache-2.0; regi…
2026-09-26T02:21:04Z,FaustianDeal/Artemis-31B-v1.2-NVFP4-GGUF,FaustianDeal,0,0,gguf; nvfp4; gemma4; koboldcpp; base_model:TheDrummer/Artemis-31B-v1.2; base_model:quantized:TheDrummer/Artemis-31B-v1.2; endpoints_compatible; region:us; conversational
2026-09-26T02:21:46Z,niklaswagner/matching-dev,niklaswagner,0,0,safetensors; mobilevit; pytorch; matching; license:bsd-3-clause; region:us
2026-09-26T02:21:47Z,fanqi-robo/pi05_busybox_push_green_button_b0_seed2,fanqi-robo,0,0,lerobot; safetensors; robotics; pi05; so101; busybox; ablation; dataset:armnet/busybox_push_green_button; base_model:lerobot/pi05_base; base_model:finetune:lerobot/pi05_base; license:apache-2.0; regi…
2026-09-26T02:23:10Z,yurunyyr/asyncrl-m4b_async_s5_mb8_klpi_pg_b0p05_adbeta_eta0p1-gs10,yurunyyr,0,0,region:us
2026-09-26T02:23:32Z,dwdwadawdadw/KREA2V2,dwdwadawdadw,0,0,region:us
2026-09-26T02:23:37Z,varunnic1112/contrastive-run367,varunnic1112,0,0,safetensors; perceiver; pytorch; contrastive; license:apache-2.0; region:us
2026-09-26T02:24:19Z,MargiPandya/InternVL3-8B-CoT-SFT-vu-ckpt1100,MargiPandya,0,0,transformers; safetensors; internvl_chat; feature-extraction; multi-image; chain-of-thought; internvl; image-text-to-text; conversational; custom_code; base_model:OpenGVLab/InternVL3-8B; base_model:f…
2026-09-26T02:24:40Z,alexzhang0118/Decily-MLX-4bit,alexzhang0118,0,0,region:us
2026-09-26T02:24:41Z,alexzhang0118/Decily-ONNX-int8,alexzhang0118,0,0,region:us
2026-09-26T02:24:43Z,alexzhang0118/Decily-MLX,alexzhang0118,0,0,region:us
2026-09-26T02:24:44Z,alexzhang0118/Decily-1.7B,alexzhang0118,0,0,region:us
2026-09-26T02:25:21Z,anonymous-submission-hugging-face/Lattice_Spike,anonymous-submission-hugging-face,0,0,region:us
2026-09-26T02:25:29Z,vurtnesaerdna/Qwen3.8-27B-Uncensored-Chinese-LoRa-adapter,vurtnesaerdna,0,0,peft; safetensors; lora; sft; not-for-all-audiences; zh; base_model:Qwen/Qwen3.8-27B; base_model:adapter:Qwen/Qwen3.8-27B; license:apache-2.0; region:us
2026-09-26T02:25:32Z,williamwilsonbef/classification-2023,williamwilsonbef,0,0,safetensors; efficientformer; pytorch; classification; license:bsd-3-clause; region:us
2026-09-26T02:26:04Z,shukyb26/repogates-canary,shukyb26,0,0,test; repogates; canary; license:cc0-1.0; region:us
2026-09-26T02:26:26Z,vera6/lora-09-26,vera6,0,0,transformers; safetensors; generated_from_trainer; trl; sft; endpoints_compatible; region:us
